discovery_id,asset_id,path,risk_level_before,risk_level_after,path_status_before,path_status_after,risk_basis_before,risk_basis_after,phi_path_class,existence_method,reference_method,reference_paths,result,inventory_change,quarantine_status,evidence_reference,notes
DISC-093,MODEL-009,docker-compose.yml,P1,P1,TRACKED_FILE,TRACKED_FILE,RUNTIME_COUPLING_BLOCKER,RUNTIME_COUPLING_BLOCKER,,git_cat-file_-e+git_ls_files,git_grep_-l_filename_only,.gitignore;README.md;docs/AI医生/项目文档/10.实现与部署/环境配置指南.md;docs/AI医生/项目文档/10.实现与部署/部署架构设计.md;docs/AI医生/项目文档/10.实现与部署/项目结构设计.md;docs/refactoring/evidence/phase-a/a3/docker-compose-inventory.csv;docs/refactoring/evidence/phase-a/a3/frontend-docker-baseline.md;docs/refactoring/evidence/phase-a/a4/data-entity-schema-inventory.csv;docs/refactoring/evidence/phase-a/a4/data-lifecycle-governance-inventory.csv;docs/refactoring/evidence/phase-a/a4/data-schema-drift-inventory.csv;docs/refactoring/evidence/phase-a/a4/data-store-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-validation-plan.md;docs/refactoring/代码、数据与设计资产迁移矩阵.md;docs/refactoring/当前系统资产盘点.md,VALIDATED_FOR_DISCOVERY,NONE,,a6-5-a-discovery-results.csv#DISC-093,Path/metadata discovery only; no content inspection
DISC-094,DATA-K001,docs/AI医生/知识内容提取/源数据/hp-zh.babelon.tsv,P0,P0,TRACKED_FILE,TRACKED_FILE,LICENSE_PROVENANCE_BLOCKER,LICENSE_PROVENANCE_BLOCKER,,git_cat-file_-e+git_ls_files,git_grep_-l_filename_only,docs/AI医生/知识内容提取/提取脚本/parse_hp_zh_tsv_from_yuanshuju.py;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv,VALIDATED_FOR_DISCOVERY,NONE,QUARANTINED_AT_PATH_LEVEL,a6-5-a-discovery-results.csv#DISC-094,Path/metadata discovery only; no content inspection
DISC-095,DATA-K002,docs/AI医生/知识内容提取/源数据/hp-zh.synonyms.tsv,P0,P0,TRACKED_FILE,TRACKED_FILE,LICENSE_PROVENANCE_BLOCKER,LICENSE_PROVENANCE_BLOCKER,,git_cat-file_-e+git_ls_files,git_grep_-l_filename_only,docs/AI医生/知识内容提取/提取脚本/parse_hp_zh_tsv_from_yuanshuju.py;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv,VALIDATED_FOR_DISCOVERY,NONE,QUARANTINED_AT_PATH_LEVEL,a6-5-a-discovery-results.csv#DISC-095,Path/metadata discovery only; no content inspection
DISC-096,DATA-K003,docs/AI医生/知识内容提取/源数据/ICPC-2e-v7.0/ICPC-2e-v7.0.xml,P0,P0,TRACKED_FILE,TRACKED_FILE,LICENSE_PROVENANCE_BLOCKER,LICENSE_PROVENANCE_BLOCKER,,git_cat-file_-e+git_ls_files,git_grep_-l_filename_only,docs/AI医生/知识内容提取/提取脚本/README_ICPC_XML翻译.md;docs/AI医生/知识内容提取/提取脚本/README_ICPC翻译.md;docs/AI医生/知识内容提取/提取脚本/parse_and_translate_icpc_xml.py;docs/AI医生/知识内容提取/提取脚本/translate_icpc_chinese.py;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv,VALIDATED_FOR_DISCOVERY,NONE,QUARANTINED_AT_PATH_LEVEL,a6-5-a-discovery-results.csv#DISC-096,Path/metadata discovery only; no content inspection
DISC-097,DATA-K004,docs/AI医生/知识内容提取/源数据/UMLS数据集和关系类型详细说明.md,P0,P0,TRACKED_FILE,TRACKED_FILE,LICENSE_PROVENANCE_BLOCKER,LICENSE_PROVENANCE_BLOCKER,,git_cat-file_-e+git_ls_files,git_grep_-l_filename_only,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv,VALIDATED_FOR_DISCOVERY,NONE,QUARANTINED_AT_PATH_LEVEL,a6-5-a-discovery-results.csv#DISC-097,Path/metadata discovery only; no content inspection
DISC-098,DATA-K005,docs/AI医生/知识内容提取/源数据/归档/icd10cm-table and index-2026/icd10cm-drug-2026.xml,P0,P0,TRACKED_FILE,TRACKED_FILE,LICENSE_PROVENANCE_BLOCKER,LICENSE_PROVENANCE_BLOCKER,,git_cat-file_-e+git_ls_files,git_grep_-l_filename_only,docs/AI医生/知识内容提取/提取方案/icd内容概述.md;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv,VALIDATED_FOR_DISCOVERY,NONE,QUARANTINED_AT_PATH_LEVEL,a6-5-a-discovery-results.csv#DISC-098,Path/metadata discovery only; no content inspection
DISC-099,DATA-K006,docs/AI医生/知识内容提取/源数据/归档/icd10cm-table and index-2026/icd10cm-eindex-2026.xml,P0,P0,TRACKED_FILE,TRACKED_FILE,LICENSE_PROVENANCE_BLOCKER,LICENSE_PROVENANCE_BLOCKER,,git_cat-file_-e+git_ls_files,git_grep_-l_filename_only,docs/AI医生/知识内容提取/提取方案/icd内容概述.md;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv,VALIDATED_FOR_DISCOVERY,NONE,QUARANTINED_AT_PATH_LEVEL,a6-5-a-discovery-results.csv#DISC-099,Path/metadata discovery only; no content inspection
DISC-100,DATA-K007,docs/AI医生/知识内容提取/源数据/归档/icd10cm-table and index-2026/icd10cm-index-2026.xml,P0,P0,TRACKED_FILE,TRACKED_FILE,LICENSE_PROVENANCE_BLOCKER,LICENSE_PROVENANCE_BLOCKER,,git_cat-file_-e+git_ls_files,git_grep_-l_filename_only,docs/AI医生/知识内容提取/提取方案/icd内容概述.md;docs/AI医生/知识内容提取/提取脚本/extract_icd10cm_disease_catalog.py;docs/AI医生/知识内容提取/提取脚本/脚本说明/README_ICD10CM_疾病目录提取.md;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv,VALIDATED_FOR_DISCOVERY,NONE,QUARANTINED_AT_PATH_LEVEL,a6-5-a-discovery-results.csv#DISC-100,Path/metadata discovery only; no content inspection
DISC-101,DATA-K008,docs/AI医生/知识内容提取/源数据/归档/icd10cm-table and index-2026/icd10cm-neoplasm-2026.xml,P0,P0,TRACKED_FILE,TRACKED_FILE,LICENSE_PROVENANCE_BLOCKER,LICENSE_PROVENANCE_BLOCKER,,git_cat-file_-e+git_ls_files,git_grep_-l_filename_only,docs/AI医生/知识内容提取/提取方案/icd内容概述.md;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv,VALIDATED_FOR_DISCOVERY,NONE,QUARANTINED_AT_PATH_LEVEL,a6-5-a-discovery-results.csv#DISC-101,Path/metadata discovery only; no content inspection
DISC-102,DATA-K009,docs/AI医生/知识内容提取/源数据/归档/icd10cm-table and index-2026/icd10cm-tabular-2026.xml,P0,P0,TRACKED_FILE,TRACKED_FILE,LICENSE_PROVENANCE_BLOCKER,LICENSE_PROVENANCE_BLOCKER,,git_cat-file_-e+git_ls_files,git_grep_-l_filename_only,docs/AI医生/知识内容提取/提取方案/icd内容概述.md;docs/AI医生/知识内容提取/提取脚本/extract_icd10cm_disease_catalog.py;docs/AI医生/知识内容提取/提取脚本/脚本说明/README_ICD10CM_疾病目录提取.md;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv,VALIDATED_FOR_DISCOVERY,NONE,QUARANTINED_AT_PATH_LEVEL,a6-5-a-discovery-results.csv#DISC-102,Path/metadata discovery only; no content inspection
DISC-103,DATA-K010,docs/AI医生/知识内容提取/提取结果/hpo/hpo_chinese_mapping.csv,P0,P0,TRACKED_FILE,TRACKED_FILE,LICENSE_PROVENANCE_BLOCKER,LICENSE_PROVENANCE_BLOCKER,,git_cat-file_-e+git_ls_files,git_grep_-l_filename_only,docs/AI医生/知识内容提取/提取方案/HPO中文翻译方案.md;docs/AI医生/知识内容提取/提取脚本/README_AI翻译配置.md;docs/AI医生/知识内容提取/提取脚本/download_hpo_chinese_dict.py;docs/AI医生/知识内容提取/提取脚本/merge_hpo_chinese.py;docs/AI医生/知识内容提取/提取脚本/parse_hp_zh_tsv_from_yuanshuju.py;docs/refactoring/evidence/phase-a/a4/data-verified-asset-manifest.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv,VALIDATED_FOR_DISCOVERY,NONE,QUARANTINED_AT_PATH_LEVEL,a6-5-a-discovery-results.csv#DISC-103,Path/metadata discovery only; no content inspection
DISC-104,DATA-K011,docs/AI医生/知识内容提取/提取结果/hpo/hpo_data.csv,P0,P0,TRACKED_FILE,TRACKED_FILE,LICENSE_PROVENANCE_BLOCKER,LICENSE_PROVENANCE_BLOCKER,,git_cat-file_-e+git_ls_files,git_grep_-l_filename_only,docs/AI医生/知识内容提取/提取方案/HPO中文翻译方案.md;docs/AI医生/知识内容提取/提取方案/README_HPO数据说明.md;docs/AI医生/知识内容提取/提取脚本/convert_hpo_to_csv.py;docs/AI医生/知识内容提取/提取脚本/extract_hpo_data.py;docs/AI医生/知识内容提取/提取脚本/merge_hpo_chinese.py;docs/AI医生/知识内容提取/提取脚本/脚本说明/README_提取脚本.md;docs/refactoring/evidence/phase-a/a4/data-verified-asset-manifest.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv,VALIDATED_FOR_DISCOVERY,NONE,QUARANTINED_AT_PATH_LEVEL,a6-5-a-discovery-results.csv#DISC-104,Path/metadata discovery only; no content inspection
DISC-105,DATA-K012,docs/AI医生/知识内容提取/提取结果/hpo/hpo_data.json,P0,P0,TRACKED_FILE,TRACKED_FILE,LICENSE_PROVENANCE_BLOCKER,LICENSE_PROVENANCE_BLOCKER,,git_cat-file_-e+git_ls_files,git_grep_-l_filename_only,docs/AI医生/知识内容提取/提取方案/HPO中文翻译方案.md;docs/AI医生/知识内容提取/提取方案/README_HPO数据说明.md;docs/AI医生/知识内容提取/提取脚本/convert_hpo_to_csv.py;docs/AI医生/知识内容提取/提取脚本/extract_hpo_data.py;docs/AI医生/知识内容提取/提取脚本/merge_hpo_chinese.py;docs/AI医生/知识内容提取/提取脚本/脚本说明/README_提取脚本.md;docs/refactoring/evidence/phase-a/a4/data-verified-asset-manifest.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv,VALIDATED_FOR_DISCOVERY,NONE,QUARANTINED_AT_PATH_LEVEL,a6-5-a-discovery-results.csv#DISC-105,Path/metadata discovery only; no content inspection
DISC-106,DATA-K013,docs/AI医生/知识内容提取/提取结果/hpo/hpo_data_with_chinese.csv,P0,P0,TRACKED_FILE,TRACKED_FILE,LICENSE_PROVENANCE_BLOCKER,LICENSE_PROVENANCE_BLOCKER,,git_cat-file_-e+git_ls_files,git_grep_-l_filename_only,docs/AI医生/知识内容提取/提取方案/HPO中文翻译方案.md;docs/AI医生/知识内容提取/提取脚本/merge_hpo_chinese.py;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv,VALIDATED_FOR_DISCOVERY,NONE,QUARANTINED_AT_PATH_LEVEL,a6-5-a-discovery-results.csv#DISC-106,Path/metadata discovery only; no content inspection
DISC-107,DATA-K014,docs/AI医生/知识内容提取/提取结果/hpo/hpo_data_示例_前1000条.csv,P0,P0,TRACKED_FILE,TRACKED_FILE,LICENSE_PROVENANCE_BLOCKER,LICENSE_PROVENANCE_BLOCKER,,git_cat-file_-e+git_ls_files,git_grep_-l_filename_only,docs/AI医生/知识内容提取/提取方案/README_HPO数据说明.md;docs/AI医生/知识内容提取/提取脚本/convert_hpo_to_csv.py;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv,VALIDATED_FOR_DISCOVERY,NONE,QUARANTINED_AT_PATH_LEVEL,a6-5-a-discovery-results.csv#DISC-107,Path/metadata discovery only; no content inspection
DISC-108,DATA-K015,docs/AI医生/知识内容提取/提取结果/hpo/hpo_translation_template.csv,P0,P0,TRACKED_FILE,TRACKED_FILE,LICENSE_PROVENANCE_BLOCKER,LICENSE_PROVENANCE_BLOCKER,,git_cat-file_-e+git_ls_files,git_grep_-l_filename_only,docs/AI医生/知识内容提取/提取方案/HPO中文翻译方案.md;docs/AI医生/知识内容提取/提取脚本/merge_hpo_chinese.py;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv,VALIDATED_FOR_DISCOVERY,NONE,QUARANTINED_AT_PATH_LEVEL,a6-5-a-discovery-results.csv#DISC-108,Path/metadata discovery only; no content inspection
DISC-109,DATA-K016,docs/AI医生/知识内容提取/提取结果/hpo/translation_cache.json,P0,P0,TRACKED_FILE,TRACKED_FILE,LICENSE_PROVENANCE_BLOCKER,LICENSE_PROVENANCE_BLOCKER,,git_cat-file_-e+git_ls_files,git_grep_-l_filename_only,docs/AI医生/知识内容提取/提取脚本/README_AI翻译配置.md;docs/AI医生/知识内容提取/提取脚本/README_ICPC_XML翻译.md;docs/AI医生/知识内容提取/提取脚本/README_ICPC翻译.md;docs/AI医生/知识内容提取/提取脚本/merge_hpo_chinese.py;docs/AI医生/知识内容提取/提取脚本/parse_and_translate_icpc_xml.py;docs/AI医生/知识内容提取/提取脚本/translate_icpc_chinese.py;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv,VALIDATED_FOR_DISCOVERY,NONE,QUARANTINED_AT_PATH_LEVEL,a6-5-a-discovery-results.csv#DISC-109,Path/metadata discovery only; no content inspection
DISC-110,DATA-K017,docs/AI医生/知识内容提取/提取结果/icpc/icpc_xml_chinese.csv,P0,P0,TRACKED_FILE,TRACKED_FILE,LICENSE_PROVENANCE_BLOCKER,LICENSE_PROVENANCE_BLOCKER,,git_cat-file_-e+git_ls_files,git_grep_-l_filename_only,docs/AI医生/知识内容提取/提取脚本/README_ICPC_XML翻译.md;docs/AI医生/知识内容提取/提取脚本/parse_and_translate_icpc_xml.py;docs/refactoring/evidence/phase-a/a4/data-verified-asset-manifest.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv,VALIDATED_FOR_DISCOVERY,NONE,QUARANTINED_AT_PATH_LEVEL,a6-5-a-discovery-results.csv#DISC-110,Path/metadata discovery only; no content inspection
DISC-111,DATA-K018,docs/AI医生/知识内容提取/提取结果/icpc/icpc_xml_chinese.json,P0,P0,TRACKED_FILE,TRACKED_FILE,LICENSE_PROVENANCE_BLOCKER,LICENSE_PROVENANCE_BLOCKER,,git_cat-file_-e+git_ls_files,git_grep_-l_filename_only,docs/AI医生/知识内容提取/提取脚本/README_ICPC_XML翻译.md;docs/AI医生/知识内容提取/提取脚本/parse_and_translate_icpc_xml.py;docs/refactoring/evidence/phase-a/a4/data-verified-asset-manifest.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv,VALIDATED_FOR_DISCOVERY,NONE,QUARANTINED_AT_PATH_LEVEL,a6-5-a-discovery-results.csv#DISC-111,Path/metadata discovery only; no content inspection
DISC-112,DATA-K019,docs/AI医生/知识内容提取/提取结果/icpc/translation_cache.json,P0,P0,TRACKED_FILE,TRACKED_FILE,LICENSE_PROVENANCE_BLOCKER,LICENSE_PROVENANCE_BLOCKER,,git_cat-file_-e+git_ls_files,git_grep_-l_filename_only,docs/AI医生/知识内容提取/提取脚本/README_AI翻译配置.md;docs/AI医生/知识内容提取/提取脚本/README_ICPC_XML翻译.md;docs/AI医生/知识内容提取/提取脚本/README_ICPC翻译.md;docs/AI医生/知识内容提取/提取脚本/merge_hpo_chinese.py;docs/AI医生/知识内容提取/提取脚本/parse_and_translate_icpc_xml.py;docs/AI医生/知识内容提取/提取脚本/translate_icpc_chinese.py;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv,VALIDATED_FOR_DISCOVERY,NONE,QUARANTINED_AT_PATH_LEVEL,a6-5-a-discovery-results.csv#DISC-112,Path/metadata discovery only; no content inspection
DISC-113,DATA-K020,docs/AI医生/知识内容提取/提取结果/归档/icd10/icd10cm_chinese_mapping.csv,P0,P0,TRACKED_FILE,TRACKED_FILE,LICENSE_PROVENANCE_BLOCKER,LICENSE_PROVENANCE_BLOCKER,,git_cat-file_-e+git_ls_files,git_grep_-l_filename_only,docs/AI医生/知识内容提取/提取脚本/merge_icd10cm_chinese.py;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv,VALIDATED_FOR_DISCOVERY,NONE,QUARANTINED_AT_PATH_LEVEL,a6-5-a-discovery-results.csv#DISC-113,Path/metadata discovery only; no content inspection
DISC-114,DATA-K021,docs/AI医生/知识内容提取/提取结果/归档/icd10/icd10cm_chinese_mapping.json,P0,P0,TRACKED_FILE,TRACKED_FILE,LICENSE_PROVENANCE_BLOCKER,LICENSE_PROVENANCE_BLOCKER,,git_cat-file_-e+git_ls_files,git_grep_-l_filename_only,docs/AI医生/知识内容提取/提取脚本/merge_icd10cm_chinese.py;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv,VALIDATED_FOR_DISCOVERY,NONE,QUARANTINED_AT_PATH_LEVEL,a6-5-a-discovery-results.csv#DISC-114,Path/metadata discovery only; no content inspection
DISC-115,DATA-K022,docs/AI医生/知识内容提取/提取结果/归档/icd10/icd10cm_disease_catalog.csv,P0,P0,TRACKED_FILE,TRACKED_FILE,LICENSE_PROVENANCE_BLOCKER,LICENSE_PROVENANCE_BLOCKER,,git_cat-file_-e+git_ls_files,git_grep_-l_filename_only,docs/AI医生/知识内容提取/提取脚本/extract_icd10cm_disease_catalog.py;docs/AI医生/知识内容提取/提取脚本/merge_icd10cm_chinese.py;docs/AI医生/知识内容提取/提取脚本/脚本说明/README_ICD10CM_疾病目录提取.md;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv,VALIDATED_FOR_DISCOVERY,NONE,QUARANTINED_AT_PATH_LEVEL,a6-5-a-discovery-results.csv#DISC-115,Path/metadata discovery only; no content inspection
DISC-116,DATA-K023,docs/AI医生/知识内容提取/提取结果/归档/icd10/icd10cm_disease_catalog.json,P0,P0,TRACKED_FILE,TRACKED_FILE,LICENSE_PROVENANCE_BLOCKER,LICENSE_PROVENANCE_BLOCKER,,git_cat-file_-e+git_ls_files,git_grep_-l_filename_only,docs/AI医生/知识内容提取/提取脚本/extract_icd10cm_disease_catalog.py;docs/AI医生/知识内容提取/提取脚本/merge_icd10cm_chinese.py;docs/AI医生/知识内容提取/提取脚本/脚本说明/README_ICD10CM_疾病目录提取.md;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv,VALIDATED_FOR_DISCOVERY,NONE,QUARANTINED_AT_PATH_LEVEL,a6-5-a-discovery-results.csv#DISC-116,Path/metadata discovery only; no content inspection
DISC-117,DATA-K024,docs/AI医生/知识内容提取/提取结果/归档/icd10/icd10cm_disease_catalog_summary.json,P0,P0,TRACKED_FILE,TRACKED_FILE,LICENSE_PROVENANCE_BLOCKER,LICENSE_PROVENANCE_BLOCKER,,git_cat-file_-e+git_ls_files,git_grep_-l_filename_only,docs/AI医生/知识内容提取/提取脚本/extract_icd10cm_disease_catalog.py;docs/AI医生/知识内容提取/提取脚本/脚本说明/README_ICD10CM_疾病目录提取.md;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv,VALIDATED_FOR_DISCOVERY,NONE,QUARANTINED_AT_PATH_LEVEL,a6-5-a-discovery-results.csv#DISC-117,Path/metadata discovery only; no content inspection
DISC-118,DATA-K025,docs/AI医生/知识内容提取/提取结果/归档/icd10/icd10cm_disease_catalog_tree.json,P0,P0,TRACKED_FILE,TRACKED_FILE,LICENSE_PROVENANCE_BLOCKER,LICENSE_PROVENANCE_BLOCKER,,git_cat-file_-e+git_ls_files,git_grep_-l_filename_only,docs/AI医生/知识内容提取/提取脚本/extract_icd10cm_disease_catalog.py;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv,VALIDATED_FOR_DISCOVERY,NONE,QUARANTINED_AT_PATH_LEVEL,a6-5-a-discovery-results.csv#DISC-118,Path/metadata discovery only; no content inspection
DISC-119,DATA-K026,docs/AI医生/知识内容提取/提取结果/归档/icd10/icd10cm_disease_catalog_zh_en.csv,P0,P0,TRACKED_FILE,TRACKED_FILE,LICENSE_PROVENANCE_BLOCKER,LICENSE_PROVENANCE_BLOCKER,,git_cat-file_-e+git_ls_files,git_grep_-l_filename_only,docs/AI医生/知识内容提取/提取脚本/merge_icd10cm_chinese.py;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv,VALIDATED_FOR_DISCOVERY,NONE,QUARANTINED_AT_PATH_LEVEL,a6-5-a-discovery-results.csv#DISC-119,Path/metadata discovery only; no content inspection
DISC-120,DATA-K027,docs/AI医生/知识内容提取/提取结果/贝茨/outline.json,P0,P0,TRACKED_FILE,TRACKED_FILE,LICENSE_PROVENANCE_BLOCKER,LICENSE_PROVENANCE_BLOCKER,,git_cat-file_-e+git_ls_files,git_grep_-l_filename_only,docs/AI医生/知识内容提取/提取方案/贝茨体格检查和病史采集指南.md;docs/AI医生/知识内容提取/提取结果/hpo/hpo_data.csv;docs/AI医生/知识内容提取/提取结果/hpo/hpo_data.json;docs/AI医生/知识内容提取/提取结果/hpo/hpo_data_with_chinese.csv;docs/AI医生/知识内容提取/提取结果/hpo/hpo_data_示例_前1000条.csv;docs/AI医生/知识内容提取/提取结果/hpo/translation_cache.json;docs/AI医生/知识内容提取/提取结果/贝茨/section_blocks.jsonl;docs/AI医生/知识内容提取/提取结果/贝茨/section_blocks_all.jsonl;docs/AI医生/知识内容提取/提取结果/贝茨/section_blocks_without_page.jsonl;docs/AI医生/知识内容提取/提取结果/贝茨/贝茨体格检查和病史采集指南_pages.jsonl;docs/AI医生/知识内容提取/提取脚本/book_extraction/step2_outline_to_blocks.py;docs/AI医生/知识内容提取/源数据/hp.owl;docs/refactoring/evidence/phase-a/a4/data-inventory-baseline.md;docs/refactoring/evidence/phase-a/a4/data-store-inventory.csv;docs/refactoring/evidence/phase-a/a4/data-verified-asset-manifest.csv,VALIDATED_FOR_DISCOVERY,NONE,QUARANTINED_AT_PATH_LEVEL,a6-5-a-discovery-results.csv#DISC-120,Path/metadata discovery only; no content inspection
DISC-121,DATA-K028,docs/AI医生/知识内容提取/提取结果/贝茨/outline_health_history_only.json,P0,P0,TRACKED_FILE,TRACKED_FILE,LICENSE_PROVENANCE_BLOCKER,LICENSE_PROVENANCE_BLOCKER,,git_cat-file_-e+git_ls_files,git_grep_-l_filename_only,docs/AI医生/知识内容提取/提取脚本/book_extraction/step2_outline_to_blocks.py;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv,VALIDATED_FOR_DISCOVERY,NONE,QUARANTINED_AT_PATH_LEVEL,a6-5-a-discovery-results.csv#DISC-121,Path/metadata discovery only; no content inspection
DISC-122,DATA-K029,docs/AI医生/知识内容提取/提取结果/贝茨/outline_with_end.json,P0,P0,TRACKED_FILE,TRACKED_FILE,LICENSE_PROVENANCE_BLOCKER,LICENSE_PROVENANCE_BLOCKER,,git_cat-file_-e+git_ls_files,git_grep_-l_filename_only,docs/AI医生/知识内容提取/提取脚本/book_extraction/step2_outline_to_blocks.py;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv,VALIDATED_FOR_DISCOVERY,NONE,QUARANTINED_AT_PATH_LEVEL,a6-5-a-discovery-results.csv#DISC-122,Path/metadata discovery only; no content inspection
DISC-123,DATA-K030,docs/AI医生/知识内容提取/提取结果/贝茨/《贝茨体格检查和病史采集指南》目录结构表（中英对照 + 页码）.md,P0,P0,TRACKED_FILE,TRACKED_FILE,LICENSE_PROVENANCE_BLOCKER,LICENSE_PROVENANCE_BLOCKER,,git_cat-file_-e+git_ls_files,git_grep_-l_filename_only,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv,VALIDATED_FOR_DISCOVERY,NONE,QUARANTINED_AT_PATH_LEVEL,a6-5-a-discovery-results.csv#DISC-123,Path/metadata discovery only; no content inspection
DISC-124,DATA-K031,docs/AI医生/知识内容提取/提取结果/贝茨/《贝茨体格检查和病史采集指南》目录结构表（中英对照）.md,P0,P0,TRACKED_FILE,TRACKED_FILE,LICENSE_PROVENANCE_BLOCKER,LICENSE_PROVENANCE_BLOCKER,,git_cat-file_-e+git_ls_files,git_grep_-l_filename_only,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv,VALIDATED_FOR_DISCOVERY,NONE,QUARANTINED_AT_PATH_LEVEL,a6-5-a-discovery-results.csv#DISC-124,Path/metadata discovery only; no content inspection
DISC-125,DATA-S001,docs/AI医生/知识内容提取/提取脚本/ai_translation_config.json,P2,P2,TRACKED_FILE,TRACKED_FILE,LICENSE_PROVENANCE_BLOCKER,LICENSE_PROVENANCE_BLOCKER,,git_cat-file_-e+git_ls_files,none,,VALIDATED_FOR_DISCOVERY,NONE,QUARANTINED_AT_PATH_LEVEL,a6-5-a-discovery-results.csv#DISC-125,Path/metadata discovery only; no content inspection
DISC-126,DATA-S002,docs/AI医生/知识内容提取/提取脚本/book_extraction/book_registry.json,P2,P2,TRACKED_FILE,TRACKED_FILE,LICENSE_PROVENANCE_BLOCKER,LICENSE_PROVENANCE_BLOCKER,,git_cat-file_-e+git_ls_files,none,,VALIDATED_FOR_DISCOVERY,NONE,QUARANTINED_AT_PATH_LEVEL,a6-5-a-discovery-results.csv#DISC-126,Path/metadata discovery only; no content inspection
DISC-127,DATA-S003,docs/AI医生/知识内容提取/提取脚本/book_extraction/book_registry.py,P2,P2,TRACKED_FILE,TRACKED_FILE,LICENSE_PROVENANCE_BLOCKER,LICENSE_PROVENANCE_BLOCKER,,git_cat-file_-e+git_ls_files,none,,VALIDATED_FOR_DISCOVERY,NONE,QUARANTINED_AT_PATH_LEVEL,a6-5-a-discovery-results.csv#DISC-127,Path/metadata discovery only; no content inspection
DISC-128,DATA-S004,docs/AI医生/知识内容提取/提取脚本/book_extraction/step1_pdf_to_pages.py,P2,P2,TRACKED_FILE,TRACKED_FILE,LICENSE_PROVENANCE_BLOCKER,LICENSE_PROVENANCE_BLOCKER,,git_cat-file_-e+git_ls_files,none,,VALIDATED_FOR_DISCOVERY,NONE,QUARANTINED_AT_PATH_LEVEL,a6-5-a-discovery-results.csv#DISC-128,Path/metadata discovery only; no content inspection
DISC-129,DATA-S005,docs/AI医生/知识内容提取/提取脚本/book_extraction/step2_outline_to_blocks.py,P2,P2,TRACKED_FILE,TRACKED_FILE,LICENSE_PROVENANCE_BLOCKER,LICENSE_PROVENANCE_BLOCKER,,git_cat-file_-e+git_ls_files,none,,VALIDATED_FOR_DISCOVERY,NONE,QUARANTINED_AT_PATH_LEVEL,a6-5-a-discovery-results.csv#DISC-129,Path/metadata discovery only; no content inspection
DISC-130,DATA-S006,docs/AI医生/知识内容提取/提取脚本/convert_hpo_to_csv.py,P2,P2,TRACKED_FILE,TRACKED_FILE,LICENSE_PROVENANCE_BLOCKER,LICENSE_PROVENANCE_BLOCKER,,git_cat-file_-e+git_ls_files,none,,VALIDATED_FOR_DISCOVERY,NONE,QUARANTINED_AT_PATH_LEVEL,a6-5-a-discovery-results.csv#DISC-130,Path/metadata discovery only; no content inspection
DISC-131,DATA-S007,docs/AI医生/知识内容提取/提取脚本/download_hpo_chinese_dict.py,P2,P2,TRACKED_FILE,TRACKED_FILE,LICENSE_PROVENANCE_BLOCKER,LICENSE_PROVENANCE_BLOCKER,,git_cat-file_-e+git_ls_files,none,,VALIDATED_FOR_DISCOVERY,NONE,QUARANTINED_AT_PATH_LEVEL,a6-5-a-discovery-results.csv#DISC-131,Path/metadata discovery only; no content inspection
