asset_id,asset_path,asset_class,risk_level,clinical_relevance,clinical_logic,historical_e01_seed,board_scope,authority_class,file_disposition,runtime_disposition,owner_role,reviewer_roles,evidence_pointer,runtime_consumer_status,replacement_status,decommission_status,decision_basis,board_decision_status,notes
BOUND-001,contracts/v1,NEW_A5_TARGET,P3,LOW,NO,NO,JUSTIFIED_BOUNDARY_ROW,NEW_A5_BOUNDARY,KEEP_READ_ONLY,NOT_LEGACY_RETENTION_SUBJECT,contracts,architecture|governance-boundary,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv,NOT_RUNTIME_ASSET,NEW_A5_CONTRACTS_IN_PLACE,NOT_APPLICABLE_NEW_BOUNDARY,BOUNDARY_PROTECTION;NOT_LEGACY_CLINICAL,BOUNDARY_RECORDED,E01 board recorded from inventory metadata only; clinical body not read; physical deletion not authorized; E02 not executed. Not a legacy clinical retention subject.
DOC-021,docs/AI医生/项目文档/13.技术细节/路径注入LLM详细说明.md,LEGACY_CLINICAL_DOC,P1,HIGH,YES,YES,P0_P1+CLINICAL_LOGIC+HIGH_CLINICAL_RELEVANCE+HISTORICAL_SEED,LEGACY_CLINICAL,KEEP_READ_ONLY,REJECT_FOR_NEW_RUNTIME,governance,governance-boundary|legal,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/a6-5-b-governance-evidence.csv,MAY_STILL_EXIST,FUTURE_REBUILD_REQUIRED,NOT_ELIGIBLE_CONSUMER_PRESENT,A6.5-NONADOPT-001;INVENTORY_METADATA;NO_CLINICAL_BODY_READ,BOARD_RECORDED,E01 board recorded from inventory metadata only; clinical body not read; physical deletion not authorized; E02 not executed.
DOC-022,docs/AI医生/项目文档/2.架构设计/主Agent架构设计.md,NON_CLINICAL_RETAINED,P1,LOW,NO,YES,P0_P1+HISTORICAL_SEED,NON_CLINICAL_RETAINED,MAP,TECHNICAL_PATH_PRESERVED,architecture,architecture|governance-boundary,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/legacy-eval-asset-inventory.csv,MAY_STILL_EXIST,EXISTING_TECHNICAL_PATH,NOT_ELIGIBLE_CONSUMER_PRESENT,EXISTING_TECHNICAL_DISPOSITION_CONFIRMED;NON_ADOPTION_DOES_NOT_APPLY,BOARD_RECORDED,E01 board recorded from inventory metadata only; clinical body not read; physical deletion not authorized; E02 not executed.
DOC-023,docs/AI医生/项目文档/2.架构设计/双通道推理架构.md,NON_CLINICAL_RETAINED,P1,LOW,NO,YES,P0_P1+HISTORICAL_SEED,NON_CLINICAL_RETAINED,MAP,TECHNICAL_PATH_PRESERVED,architecture,architecture|governance-boundary,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/legacy-eval-asset-inventory.csv,MAY_STILL_EXIST,EXISTING_TECHNICAL_PATH,NOT_ELIGIBLE_CONSUMER_PRESENT,EXISTING_TECHNICAL_DISPOSITION_CONFIRMED;NON_ADOPTION_DOES_NOT_APPLY,BOARD_RECORDED,E01 board recorded from inventory metadata only; clinical body not read; physical deletion not authorized; E02 not executed.
DOC-024,docs/AI医生/项目文档/2.架构设计/工具系统架构.md,NON_CLINICAL_RETAINED,P1,LOW,NO,YES,P0_P1+HISTORICAL_SEED,NON_CLINICAL_RETAINED,MAP,TECHNICAL_PATH_PRESERVED,architecture,architecture|governance-boundary,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/legacy-eval-asset-inventory.csv,MAY_STILL_EXIST,EXISTING_TECHNICAL_PATH,NOT_ELIGIBLE_CONSUMER_PRESENT,EXISTING_TECHNICAL_DISPOSITION_CONFIRMED;NON_ADOPTION_DOES_NOT_APPLY,BOARD_RECORDED,E01 board recorded from inventory metadata only; clinical body not read; physical deletion not authorized; E02 not executed.
DOC-025,docs/AI医生/项目文档/3.业务功能设计/临床诊疗态流程设计.md,LEGACY_CLINICAL_DOC,P1,HIGH,YES,YES,P0_P1+CLINICAL_LOGIC+HIGH_CLINICAL_RELEVANCE+HISTORICAL_SEED,LEGACY_CLINICAL,KEEP_READ_ONLY,REJECT_FOR_NEW_RUNTIME,governance,governance-boundary|legal,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/a6-5-b-governance-evidence.csv,MAY_STILL_EXIST,FUTURE_REBUILD_REQUIRED,NOT_ELIGIBLE_CONSUMER_PRESENT,A6.5-NONADOPT-001;INVENTORY_METADATA;NO_CLINICAL_BODY_READ,BOARD_RECORDED,E01 board recorded from inventory metadata only; clinical body not read; physical deletion not authorized; E02 not executed.
DOC-026,docs/AI医生/项目文档/3.业务功能设计/健康管理态流程设计.md,LEGACY_CLINICAL_DOC,P1,MED,YES,NO,P0_P1+CLINICAL_LOGIC,LEGACY_CLINICAL,KEEP_READ_ONLY,REJECT_FOR_NEW_RUNTIME,governance,governance-boundary|legal,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/a6-5-b-governance-evidence.csv,MAY_STILL_EXIST,FUTURE_REBUILD_REQUIRED,NOT_ELIGIBLE_CONSUMER_PRESENT,A6.5-NONADOPT-001;INVENTORY_METADATA;NO_CLINICAL_BODY_READ,BOARD_RECORDED,E01 board recorded from inventory metadata only; clinical body not read; physical deletion not authorized; E02 not executed.
DOC-027,docs/AI医生/项目文档/3.业务功能设计/入口判定流程设计.md,LEGACY_CLINICAL_DOC,P1,HIGH,YES,YES,P0_P1+CLINICAL_LOGIC+HIGH_CLINICAL_RELEVANCE+HISTORICAL_SEED,LEGACY_CLINICAL,KEEP_READ_ONLY,REJECT_FOR_NEW_RUNTIME,governance,governance-boundary|legal,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/a6-5-b-governance-evidence.csv,MAY_STILL_EXIST,FUTURE_REBUILD_REQUIRED,NOT_ELIGIBLE_CONSUMER_PRESENT,A6.5-NONADOPT-001;INVENTORY_METADATA;NO_CLINICAL_BODY_READ,BOARD_RECORDED,E01 board recorded from inventory metadata only; clinical body not read; physical deletion not authorized; E02 not executed.
DOC-028,docs/AI医生/项目文档/3.业务功能设计/终点结论包设计.md,LEGACY_CLINICAL_DOC,P1,HIGH,YES,YES,P0_P1+CLINICAL_LOGIC+HIGH_CLINICAL_RELEVANCE+HISTORICAL_SEED,LEGACY_CLINICAL,KEEP_READ_ONLY,REJECT_FOR_NEW_RUNTIME,governance,governance-boundary|legal,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/a6-5-b-governance-evidence.csv,MAY_STILL_EXIST,FUTURE_REBUILD_REQUIRED,NOT_ELIGIBLE_CONSUMER_PRESENT,A6.5-NONADOPT-001;INVENTORY_METADATA;NO_CLINICAL_BODY_READ,BOARD_RECORDED,E01 board recorded from inventory metadata only; clinical body not read; physical deletion not authorized; E02 not executed.
DOC-029,docs/AI医生/项目文档/4.工具设计/工具业务逻辑设计.md,NON_CLINICAL_RETAINED,P1,LOW,NO,NO,P0_P1,NON_CLINICAL_RETAINED,MAP,TECHNICAL_PATH_PRESERVED,architecture,architecture|governance-boundary,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/legacy-eval-asset-inventory.csv,MAY_STILL_EXIST,EXISTING_TECHNICAL_PATH,NOT_ELIGIBLE_CONSUMER_PRESENT,EXISTING_TECHNICAL_DISPOSITION_CONFIRMED;NON_ADOPTION_DOES_NOT_APPLY,BOARD_RECORDED,E01 board recorded from inventory metadata only; clinical body not read; physical deletion not authorized; E02 not executed.
DOC-030,docs/AI医生/项目文档/4.工具设计/工具技术实现.md,NON_CLINICAL_RETAINED,P1,LOW,NO,NO,P0_P1,NON_CLINICAL_RETAINED,MAP,TECHNICAL_PATH_PRESERVED,architecture,architecture|governance-boundary,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/legacy-eval-asset-inventory.csv,MAY_STILL_EXIST,EXISTING_TECHNICAL_PATH,NOT_ELIGIBLE_CONSUMER_PRESENT,EXISTING_TECHNICAL_DISPOSITION_CONFIRMED;NON_ADOPTION_DOES_NOT_APPLY,BOARD_RECORDED,E01 board recorded from inventory metadata only; clinical body not read; physical deletion not authorized; E02 not executed.
DOC-031,docs/AI医生/项目文档/4.工具设计/工具接口规范.md,NON_CLINICAL_RETAINED,P1,LOW,NO,YES,P0_P1+HISTORICAL_SEED,NON_CLINICAL_RETAINED,MAP,TECHNICAL_PATH_PRESERVED,architecture,architecture|governance-boundary,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/legacy-eval-asset-inventory.csv,MAY_STILL_EXIST,EXISTING_TECHNICAL_PATH,NOT_ELIGIBLE_CONSUMER_PRESENT,EXISTING_TECHNICAL_DISPOSITION_CONFIRMED;NON_ADOPTION_DOES_NOT_APPLY,BOARD_RECORDED,E01 board recorded from inventory metadata only; clinical body not read; physical deletion not authorized; E02 not executed.
DOC-032,docs/AI医生/项目文档/5.主agent设计/主Agent业务逻辑设计.md,NON_CLINICAL_RETAINED,P1,LOW,NO,NO,P0_P1,NON_CLINICAL_RETAINED,MAP,TECHNICAL_PATH_PRESERVED,architecture,architecture|governance-boundary,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/legacy-eval-asset-inventory.csv,MAY_STILL_EXIST,EXISTING_TECHNICAL_PATH,NOT_ELIGIBLE_CONSUMER_PRESENT,EXISTING_TECHNICAL_DISPOSITION_CONFIRMED;NON_ADOPTION_DOES_NOT_APPLY,BOARD_RECORDED,E01 board recorded from inventory metadata only; clinical body not read; physical deletion not authorized; E02 not executed.
DOC-033,docs/AI医生/项目文档/5.主agent设计/主Agent技术实现.md,NON_CLINICAL_RETAINED,P1,LOW,NO,NO,P0_P1,NON_CLINICAL_RETAINED,MAP,TECHNICAL_PATH_PRESERVED,architecture,architecture|governance-boundary,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/legacy-eval-asset-inventory.csv,MAY_STILL_EXIST,EXISTING_TECHNICAL_PATH,NOT_ELIGIBLE_CONSUMER_PRESENT,EXISTING_TECHNICAL_DISPOSITION_CONFIRMED;NON_ADOPTION_DOES_NOT_APPLY,BOARD_RECORDED,E01 board recorded from inventory metadata only; clinical body not read; physical deletion not authorized; E02 not executed.
DOC-034,docs/AI医生/项目文档/5.主agent设计/主Agent核心算法设计.md,NON_CLINICAL_RETAINED,P1,LOW,NO,NO,P0_P1,NON_CLINICAL_RETAINED,MAP,TECHNICAL_PATH_PRESERVED,architecture,architecture|governance-boundary,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/legacy-eval-asset-inventory.csv,MAY_STILL_EXIST,EXISTING_TECHNICAL_PATH,NOT_ELIGIBLE_CONSUMER_PRESENT,EXISTING_TECHNICAL_DISPOSITION_CONFIRMED;NON_ADOPTION_DOES_NOT_APPLY,BOARD_RECORDED,E01 board recorded from inventory metadata only; clinical body not read; physical deletion not authorized; E02 not executed.
DOC-035,docs/AI医生/项目文档/5.主agent设计/主Agent运行循环设计.md,NON_CLINICAL_RETAINED,P1,LOW,NO,YES,P0_P1+HISTORICAL_SEED,NON_CLINICAL_RETAINED,MAP,TECHNICAL_PATH_PRESERVED,architecture,architecture|governance-boundary,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/legacy-eval-asset-inventory.csv,MAY_STILL_EXIST,EXISTING_TECHNICAL_PATH,NOT_ELIGIBLE_CONSUMER_PRESENT,EXISTING_TECHNICAL_DISPOSITION_CONFIRMED;NON_ADOPTION_DOES_NOT_APPLY,BOARD_RECORDED,E01 board recorded from inventory metadata only; clinical body not read; physical deletion not authorized; E02 not executed.
DOC-036,docs/AI医生/项目文档/6.数据模型设计/AgentState数据结构设计.md,NON_CLINICAL_RETAINED,P1,LOW,NO,YES,P0_P1+HISTORICAL_SEED,NON_CLINICAL_RETAINED,MAP,TECHNICAL_PATH_PRESERVED,architecture,architecture|governance-boundary,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/legacy-eval-asset-inventory.csv,MAY_STILL_EXIST,EXISTING_TECHNICAL_PATH,NOT_ELIGIBLE_CONSUMER_PRESENT,EXISTING_TECHNICAL_DISPOSITION_CONFIRMED;NON_ADOPTION_DOES_NOT_APPLY,BOARD_RECORDED,E01 board recorded from inventory metadata only; clinical body not read; physical deletion not authorized; E02 not executed.
DOC-037,docs/AI医生/项目文档/6.数据模型设计/AuditTrail数据结构设计.md,NON_CLINICAL_RETAINED,P1,LOW,NO,YES,P0_P1+HISTORICAL_SEED,NON_CLINICAL_RETAINED,MAP,TECHNICAL_PATH_PRESERVED,architecture,architecture|governance-boundary,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/legacy-eval-asset-inventory.csv,MAY_STILL_EXIST,EXISTING_TECHNICAL_PATH,NOT_ELIGIBLE_CONSUMER_PRESENT,EXISTING_TECHNICAL_DISPOSITION_CONFIRMED;NON_ADOPTION_DOES_NOT_APPLY,BOARD_RECORDED,E01 board recorded from inventory metadata only; clinical body not read; physical deletion not authorized; E02 not executed.
DOC-038,docs/AI医生/项目文档/6.数据模型设计/CDP数据结构设计.md,NON_CLINICAL_RETAINED,P1,LOW,NO,YES,P0_P1+HISTORICAL_SEED,NON_CLINICAL_RETAINED,MAP,TECHNICAL_PATH_PRESERVED,architecture,architecture|governance-boundary,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/legacy-eval-asset-inventory.csv,MAY_STILL_EXIST,EXISTING_TECHNICAL_PATH,NOT_ELIGIBLE_CONSUMER_PRESENT,EXISTING_TECHNICAL_DISPOSITION_CONFIRMED;NON_ADOPTION_DOES_NOT_APPLY,BOARD_RECORDED,E01 board recorded from inventory metadata only; clinical body not read; physical deletion not authorized; E02 not executed.
DOC-039,docs/AI医生/项目文档/6.数据模型设计/实体类与DTO设计.md,NON_CLINICAL_RETAINED,P1,LOW,NO,NO,P0_P1,NON_CLINICAL_RETAINED,MAP,TECHNICAL_PATH_PRESERVED,architecture,architecture|governance-boundary,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/legacy-eval-asset-inventory.csv,MAY_STILL_EXIST,EXISTING_TECHNICAL_PATH,NOT_ELIGIBLE_CONSUMER_PRESENT,EXISTING_TECHNICAL_DISPOSITION_CONFIRMED;NON_ADOPTION_DOES_NOT_APPLY,BOARD_RECORDED,E01 board recorded from inventory metadata only; clinical body not read; physical deletion not authorized; E02 not executed.
DOC-043,docs/AI医生/项目文档/8.前端设计/入口设计规范.md,LEGACY_CLINICAL_DOC,P2,HIGH,YES,NO,CLINICAL_LOGIC+HIGH_CLINICAL_RELEVANCE,LEGACY_CLINICAL,KEEP_READ_ONLY,REJECT_FOR_NEW_RUNTIME,governance,governance-boundary|legal,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/a6-5-b-governance-evidence.csv,MAY_STILL_EXIST,FUTURE_REBUILD_REQUIRED,NOT_ELIGIBLE_CONSUMER_PRESENT,A6.5-NONADOPT-001;INVENTORY_METADATA;NO_CLINICAL_BODY_READ,BOARD_RECORDED,E01 board recorded from inventory metadata only; clinical body not read; physical deletion not authorized; E02 not executed.
DOC-045,docs/AI医生/项目文档/8.前端设计/用户交互流程设计.md,LEGACY_CLINICAL_DOC,P2,MED,YES,NO,CLINICAL_LOGIC,LEGACY_CLINICAL,KEEP_READ_ONLY,REJECT_FOR_NEW_RUNTIME,governance,governance-boundary|legal,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/a6-5-b-governance-evidence.csv,MAY_STILL_EXIST,FUTURE_REBUILD_REQUIRED,NOT_ELIGIBLE_CONSUMER_PRESENT,A6.5-NONADOPT-001;INVENTORY_METADATA;NO_CLINICAL_BODY_READ,BOARD_RECORDED,E01 board recorded from inventory metadata only; clinical body not read; physical deletion not authorized; E02 not executed.
DOC-046,docs/AI医生/项目文档/9.知识演化设计/知识演化与知识维护-完整设计方案.md,LEGACY_CLINICAL_DOC,P1,HIGH,YES,NO,P0_P1+CLINICAL_LOGIC+HIGH_CLINICAL_RELEVANCE,LEGACY_CLINICAL,KEEP_READ_ONLY,REJECT_FOR_NEW_RUNTIME,governance,governance-boundary|legal,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/a6-5-b-governance-evidence.csv,MAY_STILL_EXIST,FUTURE_REBUILD_REQUIRED,NOT_ELIGIBLE_CONSUMER_PRESENT,A6.5-NONADOPT-001;INVENTORY_METADATA;NO_CLINICAL_BODY_READ,BOARD_RECORDED,E01 board recorded from inventory metadata only; clinical body not read; physical deletion not authorized; E02 not executed.
DOC-047,docs/AI医生/项目文档/9.知识演化设计/知识演化业务逻辑.md,LEGACY_CLINICAL_DOC,P1,HIGH,YES,NO,P0_P1+CLINICAL_LOGIC+HIGH_CLINICAL_RELEVANCE,LEGACY_CLINICAL,KEEP_READ_ONLY,REJECT_FOR_NEW_RUNTIME,governance,governance-boundary|legal,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/a6-5-b-governance-evidence.csv,MAY_STILL_EXIST,FUTURE_REBUILD_REQUIRED,NOT_ELIGIBLE_CONSUMER_PRESENT,A6.5-NONADOPT-001;INVENTORY_METADATA;NO_CLINICAL_BODY_READ,BOARD_RECORDED,E01 board recorded from inventory metadata only; clinical body not read; physical deletion not authorized; E02 not executed.
DOC-048,docs/AI医生/项目文档/9.知识演化设计/知识演化技术实现.md,LEGACY_CLINICAL_DOC,P1,HIGH,YES,NO,P0_P1+CLINICAL_LOGIC+HIGH_CLINICAL_RELEVANCE,LEGACY_CLINICAL,KEEP_READ_ONLY,REJECT_FOR_NEW_RUNTIME,governance,governance-boundary|legal,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/a6-5-b-governance-evidence.csv,MAY_STILL_EXIST,FUTURE_REBUILD_REQUIRED,NOT_ELIGIBLE_CONSUMER_PRESENT,A6.5-NONADOPT-001;INVENTORY_METADATA;NO_CLINICAL_BODY_READ,BOARD_RECORDED,E01 board recorded from inventory metadata only; clinical body not read; physical deletion not authorized; E02 not executed.
DOC-049,docs/AI医生/项目文档/9.知识演化设计/知识演化架构设计.md,LEGACY_CLINICAL_DOC,P1,HIGH,YES,YES,P0_P1+CLINICAL_LOGIC+HIGH_CLINICAL_RELEVANCE+HISTORICAL_SEED,LEGACY_CLINICAL,KEEP_READ_ONLY,REJECT_FOR_NEW_RUNTIME,governance,governance-boundary|legal,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/a6-5-b-governance-evidence.csv,MAY_STILL_EXIST,FUTURE_REBUILD_REQUIRED,NOT_ELIGIBLE_CONSUMER_PRESENT,A6.5-NONADOPT-001;INVENTORY_METADATA;NO_CLINICAL_BODY_READ,BOARD_RECORDED,E01 board recorded from inventory metadata only; clinical body not read; physical deletion not authorized; E02 not executed.
ENG-001,docker-compose.yml,NON_CLINICAL_RETAINED,P1,LOW,NO,NO,P0_P1,NON_CLINICAL_RETAINED,ADAPT,TECHNICAL_PATH_PRESERVED,architecture,architecture|governance-boundary,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/legacy-eval-asset-inventory.csv,MAY_STILL_EXIST,EXISTING_TECHNICAL_PATH,NOT_ELIGIBLE_CONSUMER_PRESENT,EXISTING_TECHNICAL_DISPOSITION_CONFIRMED;NON_ADOPTION_DOES_NOT_APPLY,BOARD_RECORDED,E01 board recorded from inventory metadata only; clinical body not read; physical deletion not authorized; E02 not executed.
ENG-002,monitoring/docker-compose.yml,NON_CLINICAL_RETAINED,P1,LOW,NO,NO,P0_P1,NON_CLINICAL_RETAINED,ADAPT,TECHNICAL_PATH_PRESERVED,architecture,architecture|governance-boundary,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/legacy-eval-asset-inventory.csv,MAY_STILL_EXIST,EXISTING_TECHNICAL_PATH,NOT_ELIGIBLE_CONSUMER_PRESENT,EXISTING_TECHNICAL_DISPOSITION_CONFIRMED;NON_ADOPTION_DOES_NOT_APPLY,BOARD_RECORDED,E01 board recorded from inventory metadata only; clinical body not read; physical deletion not authorized; E02 not executed.
ENG-006,common/aidoctor_trace/trace_decorator.py,NON_CLINICAL_RETAINED,P0,LOW,NO,NO,P0_P1,NON_CLINICAL_RETAINED,ADAPT,TECHNICAL_PATH_PRESERVED,security,security|architecture,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/legacy-eval-asset-inventory.csv,MAY_STILL_EXIST,EXISTING_TECHNICAL_PATH,NOT_ELIGIBLE_CONSUMER_PRESENT,EXISTING_TECHNICAL_DISPOSITION_CONFIRMED;NON_ADOPTION_DOES_NOT_APPLY,BOARD_RECORDED,E01 board recorded from inventory metadata only; clinical body not read; physical deletion not authorized; E02 not executed.
