asset_id,current_file_state,runtime_consumer_status,authority_status,replacement_status,decommission_eligibility,rollback_or_retention,evidence_pointer,owner_role,notes
PROMPT-005,PRESERVED,CONFIRMED_CONSUMER,REJECT_FOR_NEW_RUNTIME,FUTURE_REBUILD_REQUIRED,NOT_ELIGIBLE_CONSUMER_PRESENT,PRESERVE_UNTIL_SEPARATE_AUTHORIZATION,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/a6-5-b-governance-evidence.csv,governance,Physical deletion NOT_AUTHORIZED. Consumer presence fail-closes eligibility.
PROMPT-006,PRESERVED,CONFIRMED_CONSUMER,REJECT_FOR_NEW_RUNTIME,FUTURE_REBUILD_REQUIRED,NOT_ELIGIBLE_CONSUMER_PRESENT,PRESERVE_UNTIL_SEPARATE_AUTHORIZATION,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/a6-5-b-governance-evidence.csv,governance,Physical deletion NOT_AUTHORIZED. Consumer presence fail-closes eligibility.
PROMPT-007,PRESERVED,CONFIRMED_CONSUMER,REJECT_FOR_NEW_RUNTIME,FUTURE_REBUILD_REQUIRED,NOT_ELIGIBLE_CONSUMER_PRESENT,PRESERVE_UNTIL_SEPARATE_AUTHORIZATION,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/a6-5-b-governance-evidence.csv,governance,Physical deletion NOT_AUTHORIZED. Consumer presence fail-closes eligibility.
PROMPT-008,PRESERVED,CONFIRMED_CONSUMER,REJECT_FOR_NEW_RUNTIME,FUTURE_REBUILD_REQUIRED,NOT_ELIGIBLE_CONSUMER_PRESENT,PRESERVE_UNTIL_SEPARATE_AUTHORIZATION,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/a6-5-b-governance-evidence.csv,governance,Physical deletion NOT_AUTHORIZED. Consumer presence fail-closes eligibility.
PROMPT-009,PRESERVED,CONFIRMED_CONSUMER,REJECT_FOR_NEW_RUNTIME,FUTURE_REBUILD_REQUIRED,NOT_ELIGIBLE_CONSUMER_PRESENT,PRESERVE_UNTIL_SEPARATE_AUTHORIZATION,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/a6-5-b-governance-evidence.csv,governance,Physical deletion NOT_AUTHORIZED. Consumer presence fail-closes eligibility.
PROMPT-010,PRESERVED,CONFIRMED_CONSUMER,REJECT_FOR_NEW_RUNTIME,FUTURE_REBUILD_REQUIRED,NOT_ELIGIBLE_CONSUMER_PRESENT,PRESERVE_UNTIL_SEPARATE_AUTHORIZATION,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/a6-5-b-governance-evidence.csv,governance,Physical deletion NOT_AUTHORIZED. Consumer presence fail-closes eligibility.
PROMPT-011,PRESERVED,CONFIRMED_CONSUMER,REJECT_FOR_NEW_RUNTIME,FUTURE_REBUILD_REQUIRED,NOT_ELIGIBLE_CONSUMER_PRESENT,PRESERVE_UNTIL_SEPARATE_AUTHORIZATION,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/a6-5-b-governance-evidence.csv,governance,Physical deletion NOT_AUTHORIZED. Consumer presence fail-closes eligibility.
WF-001,PRESERVED,CONFIRMED_CONSUMER,TECHNICAL_PATH_PRESERVED,EXISTING_TECHNICAL_PATH,NOT_ELIGIBLE_CONSUMER_PRESENT,PRESERVE_UNTIL_SEPARATE_AUTHORIZATION,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/legacy-eval-asset-inventory.csv,architecture,Physical deletion NOT_AUTHORIZED. Consumer presence fail-closes eligibility.
WF-002,PRESERVED,CONFIRMED_CONSUMER,TECHNICAL_PATH_PRESERVED,EXISTING_TECHNICAL_PATH,NOT_ELIGIBLE_CONSUMER_PRESENT,PRESERVE_UNTIL_SEPARATE_AUTHORIZATION,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/legacy-eval-asset-inventory.csv,architecture,Physical deletion NOT_AUTHORIZED. Consumer presence fail-closes eligibility.
WF-003,PRESERVED,CONFIRMED_CONSUMER,REJECT_FOR_NEW_RUNTIME,TECHNICAL_ADAPT_PRESERVED_CLINICAL_AUTHORITY_REJECTED,NOT_ELIGIBLE_CONSUMER_PRESENT,PRESERVE_UNTIL_SEPARATE_AUTHORIZATION,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/legacy-eval-asset-inventory.csv,architecture,Physical deletion NOT_AUTHORIZED. Consumer presence fail-closes eligibility.
WF-004,PRESERVED,CONFIRMED_CONSUMER,TECHNICAL_PATH_PRESERVED,EXISTING_TECHNICAL_PATH,NOT_ELIGIBLE_CONSUMER_PRESENT,PRESERVE_UNTIL_SEPARATE_AUTHORIZATION,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/legacy-eval-asset-inventory.csv,architecture,Physical deletion NOT_AUTHORIZED. Consumer presence fail-closes eligibility.
WF-005,PRESERVED,CONFIRMED_CONSUMER,TECHNICAL_PATH_PRESERVED,EXISTING_TECHNICAL_PATH,NOT_ELIGIBLE_CONSUMER_PRESENT,PRESERVE_UNTIL_SEPARATE_AUTHORIZATION,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/legacy-eval-asset-inventory.csv,architecture,Physical deletion NOT_AUTHORIZED. Consumer presence fail-closes eligibility.
WF-006,PRESERVED,CONFIRMED_CONSUMER,TECHNICAL_PATH_PRESERVED,EXISTING_TECHNICAL_PATH,NOT_ELIGIBLE_CONSUMER_PRESENT,PRESERVE_UNTIL_SEPARATE_AUTHORIZATION,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/legacy-eval-asset-inventory.csv,architecture,Physical deletion NOT_AUTHORIZED. Consumer presence fail-closes eligibility.
WF-007,PRESERVED,CONFIRMED_CONSUMER,TECHNICAL_PATH_PRESERVED,EXISTING_TECHNICAL_PATH,NOT_ELIGIBLE_CONSUMER_PRESENT,PRESERVE_UNTIL_SEPARATE_AUTHORIZATION,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/legacy-eval-asset-inventory.csv,architecture,Physical deletion NOT_AUTHORIZED. Consumer presence fail-closes eligibility.
WF-008,PRESERVED,CONFIRMED_CONSUMER,TECHNICAL_PATH_PRESERVED,EXISTING_TECHNICAL_PATH,NOT_ELIGIBLE_CONSUMER_PRESENT,PRESERVE_UNTIL_SEPARATE_AUTHORIZATION,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/legacy-eval-asset-inventory.csv,architecture,Physical deletion NOT_AUTHORIZED. Consumer presence fail-closes eligibility.
WF-009,PRESERVED,CONFIRMED_CONSUMER,TECHNICAL_PATH_PRESERVED,EXISTING_TECHNICAL_PATH,NOT_ELIGIBLE_CONSUMER_PRESENT,PRESERVE_UNTIL_SEPARATE_AUTHORIZATION,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/legacy-eval-asset-inventory.csv,architecture,Physical deletion NOT_AUTHORIZED. Consumer presence fail-closes eligibility.
WF-010,PRESERVED,CONFIRMED_CONSUMER,TECHNICAL_PATH_PRESERVED,EXISTING_TECHNICAL_PATH,NOT_ELIGIBLE_CONSUMER_PRESENT,PRESERVE_UNTIL_SEPARATE_AUTHORIZATION,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/legacy-eval-asset-inventory.csv,architecture,Physical deletion NOT_AUTHORIZED. Consumer presence fail-closes eligibility.
WF-011,PRESERVED,CONFIRMED_CONSUMER,TECHNICAL_PATH_PRESERVED,EXISTING_TECHNICAL_PATH,NOT_ELIGIBLE_CONSUMER_PRESENT,PRESERVE_UNTIL_SEPARATE_AUTHORIZATION,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/legacy-eval-asset-inventory.csv,architecture,Physical deletion NOT_AUTHORIZED. Consumer presence fail-closes eligibility.
WF-012,PRESERVED,CONFIRMED_CONSUMER,TECHNICAL_PATH_PRESERVED,EXISTING_TECHNICAL_PATH,NOT_ELIGIBLE_CONSUMER_PRESENT,PRESERVE_UNTIL_SEPARATE_AUTHORIZATION,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/legacy-eval-asset-inventory.csv,architecture,Physical deletion NOT_AUTHORIZED. Consumer presence fail-closes eligibility.
WF-013,PRESERVED,CONFIRMED_CONSUMER,TECHNICAL_PATH_PRESERVED,EXISTING_TECHNICAL_PATH,NOT_ELIGIBLE_CONSUMER_PRESENT,PRESERVE_UNTIL_SEPARATE_AUTHORIZATION,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/legacy-eval-asset-inventory.csv,architecture,Physical deletion NOT_AUTHORIZED. Consumer presence fail-closes eligibility.
WF-014,PRESERVED,CONFIRMED_CONSUMER,TECHNICAL_PATH_PRESERVED,EXISTING_TECHNICAL_PATH,NOT_ELIGIBLE_CONSUMER_PRESENT,PRESERVE_UNTIL_SEPARATE_AUTHORIZATION,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/legacy-eval-asset-inventory.csv,architecture,Physical deletion NOT_AUTHORIZED. Consumer presence fail-closes eligibility.
WF-015,PRESERVED,CONFIRMED_CONSUMER,TECHNICAL_PATH_PRESERVED,EXISTING_TECHNICAL_PATH,NOT_ELIGIBLE_CONSUMER_PRESENT,PRESERVE_UNTIL_SEPARATE_AUTHORIZATION,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/legacy-eval-asset-inventory.csv,architecture,Physical deletion NOT_AUTHORIZED. Consumer presence fail-closes eligibility.
WF-016,PRESERVED,CONFIRMED_CONSUMER,TECHNICAL_PATH_PRESERVED,EXISTING_TECHNICAL_PATH,NOT_ELIGIBLE_CONSUMER_PRESENT,PRESERVE_UNTIL_SEPARATE_AUTHORIZATION,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/legacy-eval-asset-inventory.csv,architecture,Physical deletion NOT_AUTHORIZED. Consumer presence fail-closes eligibility.
WF-017,PRESERVED,CONFIRMED_CONSUMER,REJECT_FOR_NEW_RUNTIME,TECHNICAL_ADAPT_PRESERVED_CLINICAL_AUTHORITY_REJECTED,NOT_ELIGIBLE_CONSUMER_PRESENT,PRESERVE_UNTIL_SEPARATE_AUTHORIZATION,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/evidence/phase-a/a6-5/legacy-eval-asset-inventory.csv,architecture,Physical deletion NOT_AUTHORIZED. Consumer presence fail-closes eligibility.
