asset_id,path,asset_name,asset_category,asset_type,format,language,current_status,current_consumer,declared_owner,source_of_truth,version,last_known_usage,clinical_relevance,runtime_relevance,contract_relevance,contains_prompt_logic,contains_clinical_logic,contains_thresholds,contains_medical_sources,potential_patient_data,provenance_status,license_status,schema_status,test_coverage,duplicate_or_overlap,candidate_target,proposed_disposition,validation_level,implementation_batch,blocking_dependencies,risk_level,decision_status,required_evidence,notes
DATA-S008,docs/AI医生/知识内容提取/提取脚本/download_icd10cm_chinese.py,download_icd10cm_chinese.py,DATA_EVALUATION,EXTRACTION_SCRIPT,PY,py/md/json,LEGACY_UNKNOWN,offline-extraction,UNASSIGNED,NO,UNKNOWN,UNKNOWN,MED,LOW,LOW,YES,NO,NO,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,,KEEP_READ_ONLY,L1,A6.5-B,license-of-sources,P2,NEEDS_EVIDENCE,reproducibility;model_versions_used;output_checksum_chain,Offline tooling; do not run against external paid APIs in A6.5
DATA-S009,docs/AI医生/知识内容提取/提取脚本/extract_hpo_data.py,extract_hpo_data.py,DATA_EVALUATION,EXTRACTION_SCRIPT,PY,py/md/json,LEGACY_UNKNOWN,offline-extraction,UNASSIGNED,NO,UNKNOWN,UNKNOWN,MED,LOW,LOW,YES,NO,NO,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,,KEEP_READ_ONLY,L1,A6.5-B,license-of-sources,P2,NEEDS_EVIDENCE,reproducibility;model_versions_used;output_checksum_chain,Offline tooling; do not run against external paid APIs in A6.5
DATA-S010,docs/AI医生/知识内容提取/提取脚本/extract_icd10cm_disease_catalog.py,extract_icd10cm_disease_catalog.py,DATA_EVALUATION,EXTRACTION_SCRIPT,PY,py/md/json,LEGACY_UNKNOWN,offline-extraction,UNASSIGNED,NO,UNKNOWN,UNKNOWN,MED,LOW,LOW,YES,NO,NO,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,,KEEP_READ_ONLY,L1,A6.5-B,license-of-sources,P2,NEEDS_EVIDENCE,reproducibility;model_versions_used;output_checksum_chain,Offline tooling; do not run against external paid APIs in A6.5
DATA-S011,docs/AI医生/知识内容提取/提取脚本/merge_hpo_chinese.py,merge_hpo_chinese.py,DATA_EVALUATION,EXTRACTION_SCRIPT,PY,py/md/json,LEGACY_UNKNOWN,offline-extraction,UNASSIGNED,NO,UNKNOWN,UNKNOWN,MED,LOW,LOW,YES,NO,NO,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,,KEEP_READ_ONLY,L1,A6.5-B,license-of-sources,P2,NEEDS_EVIDENCE,reproducibility;model_versions_used;output_checksum_chain,Offline tooling; do not run against external paid APIs in A6.5
DATA-S012,docs/AI医生/知识内容提取/提取脚本/merge_icd10cm_chinese.py,merge_icd10cm_chinese.py,DATA_EVALUATION,EXTRACTION_SCRIPT,PY,py/md/json,LEGACY_UNKNOWN,offline-extraction,UNASSIGNED,NO,UNKNOWN,UNKNOWN,MED,LOW,LOW,YES,NO,NO,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,,KEEP_READ_ONLY,L1,A6.5-B,license-of-sources,P2,NEEDS_EVIDENCE,reproducibility;model_versions_used;output_checksum_chain,Offline tooling; do not run against external paid APIs in A6.5
DATA-S013,docs/AI医生/知识内容提取/提取脚本/parse_and_translate_icpc_xml.py,parse_and_translate_icpc_xml.py,DATA_EVALUATION,EXTRACTION_SCRIPT,PY,py/md/json,LEGACY_UNKNOWN,offline-extraction,UNASSIGNED,NO,UNKNOWN,UNKNOWN,MED,LOW,LOW,YES,NO,NO,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,,KEEP_READ_ONLY,L1,A6.5-B,license-of-sources,P2,NEEDS_EVIDENCE,reproducibility;model_versions_used;output_checksum_chain,Offline tooling; do not run against external paid APIs in A6.5
DATA-S014,docs/AI医生/知识内容提取/提取脚本/parse_hp_zh_tsv_from_yuanshuju.py,parse_hp_zh_tsv_from_yuanshuju.py,DATA_EVALUATION,EXTRACTION_SCRIPT,PY,py/md/json,LEGACY_UNKNOWN,offline-extraction,UNASSIGNED,NO,UNKNOWN,UNKNOWN,MED,LOW,LOW,YES,NO,NO,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,,KEEP_READ_ONLY,L1,A6.5-B,license-of-sources,P2,NEEDS_EVIDENCE,reproducibility;model_versions_used;output_checksum_chain,Offline tooling; do not run against external paid APIs in A6.5
DATA-S015,docs/AI医生/知识内容提取/提取脚本/parse_icd10cm_chinese.py,parse_icd10cm_chinese.py,DATA_EVALUATION,EXTRACTION_SCRIPT,PY,py/md/json,LEGACY_UNKNOWN,offline-extraction,UNASSIGNED,NO,UNKNOWN,UNKNOWN,MED,LOW,LOW,YES,NO,NO,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,,KEEP_READ_ONLY,L1,A6.5-B,license-of-sources,P2,NEEDS_EVIDENCE,reproducibility;model_versions_used;output_checksum_chain,Offline tooling; do not run against external paid APIs in A6.5
DATA-S016,docs/AI医生/知识内容提取/提取脚本/README_AI翻译配置.md,README_AI翻译配置.md,DATA_EVALUATION,EXTRACTION_SCRIPT,MD,py/md/json,LEGACY_UNKNOWN,offline-extraction,UNASSIGNED,NO,UNKNOWN,UNKNOWN,MED,LOW,LOW,NO,NO,NO,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,,KEEP_READ_ONLY,L1,A6.5-B,license-of-sources,P2,NEEDS_EVIDENCE,reproducibility;model_versions_used;output_checksum_chain,Offline tooling; do not run against external paid APIs in A6.5
DATA-S017,docs/AI医生/知识内容提取/提取脚本/README_ICPC_XML翻译.md,README_ICPC_XML翻译.md,DATA_EVALUATION,EXTRACTION_SCRIPT,MD,py/md/json,LEGACY_UNKNOWN,offline-extraction,UNASSIGNED,NO,UNKNOWN,UNKNOWN,MED,LOW,LOW,NO,NO,NO,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,,KEEP_READ_ONLY,L1,A6.5-B,license-of-sources,P2,NEEDS_EVIDENCE,reproducibility;model_versions_used;output_checksum_chain,Offline tooling; do not run against external paid APIs in A6.5
DATA-S018,docs/AI医生/知识内容提取/提取脚本/README_ICPC翻译.md,README_ICPC翻译.md,DATA_EVALUATION,EXTRACTION_SCRIPT,MD,py/md/json,LEGACY_UNKNOWN,offline-extraction,UNASSIGNED,NO,UNKNOWN,UNKNOWN,MED,LOW,LOW,NO,NO,NO,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,,KEEP_READ_ONLY,L1,A6.5-B,license-of-sources,P2,NEEDS_EVIDENCE,reproducibility;model_versions_used;output_checksum_chain,Offline tooling; do not run against external paid APIs in A6.5
DATA-S019,docs/AI医生/知识内容提取/提取脚本/requirements.txt,requirements.txt,DATA_EVALUATION,EXTRACTION_SCRIPT,TXT,py/md/json,LEGACY_UNKNOWN,offline-extraction,UNASSIGNED,NO,UNKNOWN,UNKNOWN,MED,LOW,LOW,NO,NO,NO,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,,KEEP_READ_ONLY,L1,A6.5-B,license-of-sources,P2,NEEDS_EVIDENCE,reproducibility;model_versions_used;output_checksum_chain,Offline tooling; do not run against external paid APIs in A6.5
DATA-S020,docs/AI医生/知识内容提取/提取脚本/translate_icpc_chinese.py,translate_icpc_chinese.py,DATA_EVALUATION,EXTRACTION_SCRIPT,PY,py/md/json,LEGACY_UNKNOWN,offline-extraction,UNASSIGNED,NO,UNKNOWN,UNKNOWN,MED,LOW,LOW,YES,NO,NO,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,,KEEP_READ_ONLY,L1,A6.5-B,license-of-sources,P2,NEEDS_EVIDENCE,reproducibility;model_versions_used;output_checksum_chain,Offline tooling; do not run against external paid APIs in A6.5
DATA-S021,docs/AI医生/知识内容提取/提取脚本/脚本说明/README_ICD10CM_疾病目录提取.md,README_ICD10CM_疾病目录提取.md,DATA_EVALUATION,EXTRACTION_SCRIPT,MD,py/md/json,LEGACY_UNKNOWN,offline-extraction,UNASSIGNED,NO,UNKNOWN,UNKNOWN,MED,LOW,LOW,NO,NO,NO,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,,KEEP_READ_ONLY,L1,A6.5-B,license-of-sources,P2,NEEDS_EVIDENCE,reproducibility;model_versions_used;output_checksum_chain,Offline tooling; do not run against external paid APIs in A6.5
DATA-S022,docs/AI医生/知识内容提取/提取脚本/脚本说明/README_提取脚本.md,README_提取脚本.md,DATA_EVALUATION,EXTRACTION_SCRIPT,MD,py/md/json,LEGACY_UNKNOWN,offline-extraction,UNASSIGNED,NO,UNKNOWN,UNKNOWN,MED,LOW,LOW,NO,NO,NO,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,,KEEP_READ_ONLY,L1,A6.5-B,license-of-sources,P2,NEEDS_EVIDENCE,reproducibility;model_versions_used;output_checksum_chain,Offline tooling; do not run against external paid APIs in A6.5
DATA-DR001,DRKnows-main/UMLS_refined_relations_DRKnows.csv,umls_refined_relations,DATA_EVALUATION,RESEARCH_ASSET,CSV,mixed,ORPHANED,research-only,UNASSIGNED,NO,UNKNOWN,UNKNOWN,MED,LOW,LOW,NO,NO,NO,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,EVALUATE for graph enhancement; likely ARCHIVE,NEEDS_DECISION,L2,A6.5-B,license-review;reproducibility;graph-benefit,P1,NEEDS_EVIDENCE,license_terms;training_data_provenance;repro_env,Hardcoded local paths/CUDA likely; Coverage Matrix BLOCKED for Neo4j/DR.KNOWS
DATA-DR002,DRKnows-main/LICENSE,drknows_license,DATA_EVALUATION,RESEARCH_ASSET,TXT,mixed,ORPHANED,research-only,UNASSIGNED,NO,UNKNOWN,UNKNOWN,MED,LOW,LOW,NO,NO,NO,YES,NO,UNKNOWN,FILE_PRESENT_NEEDS_REVIEW,UNKNOWN,NONE,NO,EVALUATE for graph enhancement; likely ARCHIVE,ARCHIVE,L2,A6.5-B,license-review;reproducibility;graph-benefit,P0,NEEDS_LEGAL_REVIEW,license_terms;training_data_provenance;repro_env,Hardcoded local paths/CUDA likely; Coverage Matrix BLOCKED for Neo4j/DR.KNOWS
DATA-DR003,DRKnows-main/readme.md,drknows_readme,DATA_EVALUATION,RESEARCH_ASSET,MD,mixed,ORPHANED,research-only,UNASSIGNED,NO,UNKNOWN,UNKNOWN,MED,LOW,LOW,NO,NO,NO,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,EVALUATE for graph enhancement; likely ARCHIVE,ARCHIVE,L2,A6.5-B,license-review;reproducibility;graph-benefit,P2,NEEDS_EVIDENCE,license_terms;training_data_provenance;repro_env,Hardcoded local paths/CUDA likely; Coverage Matrix BLOCKED for Neo4j/DR.KNOWS
DATA-DR004,DRKnows-main/extract_paths_training.py,extract_paths_training,DATA_EVALUATION,RESEARCH_ASSET,PY,mixed,ORPHANED,research-only,UNASSIGNED,NO,UNKNOWN,UNKNOWN,MED,LOW,LOW,NO,NO,NO,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,EVALUATE for graph enhancement; likely ARCHIVE,ARCHIVE,L2,A6.5-B,license-review;reproducibility;graph-benefit,P2,NEEDS_EVIDENCE,license_terms;training_data_provenance;repro_env,Hardcoded local paths/CUDA likely; Coverage Matrix BLOCKED for Neo4j/DR.KNOWS
DATA-DR005,DRKnows-main/trainer_stack_mpi.py,trainer_stack_mpi,DATA_EVALUATION,RESEARCH_ASSET,PY,mixed,ORPHANED,research-only,UNASSIGNED,NO,UNKNOWN,UNKNOWN,MED,LOW,LOW,NO,NO,NO,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,EVALUATE for graph enhancement; likely ARCHIVE,ARCHIVE,L2,A6.5-B,license-review;reproducibility;graph-benefit,P2,NEEDS_EVIDENCE,license_terms;training_data_provenance;repro_env,Hardcoded local paths/CUDA likely; Coverage Matrix BLOCKED for Neo4j/DR.KNOWS
DATA-DR006,DRKnows-main/test_stack.py,test_stack,DATA_EVALUATION,RESEARCH_ASSET,PY,mixed,ORPHANED,research-only,UNASSIGNED,NO,UNKNOWN,UNKNOWN,MED,LOW,LOW,NO,NO,NO,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,EVALUATE for graph enhancement; likely ARCHIVE,ARCHIVE,L2,A6.5-B,license-review;reproducibility;graph-benefit,P2,NEEDS_EVIDENCE,license_terms;training_data_provenance;repro_env,Hardcoded local paths/CUDA likely; Coverage Matrix BLOCKED for Neo4j/DR.KNOWS
DATA-EV001,docs/AI医生/项目文档/12.性能与评估/评估验证体系.md [static_case_eval_suite MISSING_DATASET],static_case_eval_suite,DATA_EVALUATION,EVAL_SUITE,MISSING,n/a,ORPHANED,none,UNASSIGNED,NO,UNKNOWN,UNKNOWN,HIGH,MED,MED,NO,NO,NO,NO,NO,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,,NEEDS_DECISION,L0,A6.5-D,dataset-location;synthetic-only-policy,P1,NEEDS_EVIDENCE,locate_or_declare_absent;synthetic_fixture_plan,Documented in Coverage Matrix; concrete suite files NOT FOUND in repo scan
DATA-EV002,docs/AI医生/项目文档/12.性能与评估/评估验证体系.md [interactive_interview_eval_suite MISSING_DATASET],interactive_interview_eval_suite,DATA_EVALUATION,EVAL_SUITE,MISSING,n/a,ORPHANED,none,UNASSIGNED,NO,UNKNOWN,UNKNOWN,HIGH,MED,MED,NO,NO,NO,NO,NO,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,,NEEDS_DECISION,L0,A6.5-D,dataset-location;synthetic-only-policy,P1,NEEDS_EVIDENCE,locate_or_declare_absent;synthetic_fixture_plan,Documented; concrete suite files NOT FOUND
DATA-EV003,docs/AI医生/项目文档/12.性能与评估/评估验证体系.md [trajectory_replay_eval_suite MISSING_DATASET],trajectory_replay_eval_suite,DATA_EVALUATION,EVAL_SUITE,MISSING,n/a,ORPHANED,none,UNASSIGNED,NO,UNKNOWN,UNKNOWN,HIGH,MED,MED,NO,NO,NO,NO,NO,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,,NEEDS_DECISION,L0,A6.5-D,dataset-location;synthetic-only-policy,P1,NEEDS_EVIDENCE,locate_or_declare_absent;synthetic_fixture_plan,Documented; concrete suite files NOT FOUND
DATA-KG001,knowledge-management-service/app/services/schema_service.py,neo4j_schema_service,CLINICAL_KNOWLEDGE,KG_RUNTIME_CODE,PY,py,LEGACY_ACTIVE,knowledge-management-service,UNASSIGNED,NO,UNKNOWN,UNKNOWN,HIGH,HIGH,MED,NO,YES,NO,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,,NEEDS_DECISION,L2,A6.5-B,graph-data-evidence;license;clinical-benefit,P1,NEEDS_HUMAN_DECISION,graph_population_evidence;benefit_report;fail_closed_behavior,A4: CODE_CONFIRMED schema; no non-zero import evidence
DATA-KG002,knowledge-management-service/app/utils/neo4j_client.py,neo4j_client,CLINICAL_KNOWLEDGE,KG_RUNTIME_CODE,PY,py,LEGACY_ACTIVE,knowledge-management-service,UNASSIGNED,NO,UNKNOWN,UNKNOWN,HIGH,HIGH,MED,NO,YES,NO,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,,NEEDS_DECISION,L2,A6.5-B,graph-data-evidence;license;clinical-benefit,P1,NEEDS_HUMAN_DECISION,graph_population_evidence;benefit_report;fail_closed_behavior,A4: CODE_CONFIRMED schema; no non-zero import evidence
DATA-KG003,knowledge-management-service/app/services/kg_import_service.py,kg_import_service,CLINICAL_KNOWLEDGE,KG_RUNTIME_CODE,PY,py,LEGACY_ACTIVE,knowledge-management-service,UNASSIGNED,NO,UNKNOWN,UNKNOWN,HIGH,HIGH,MED,NO,YES,NO,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,,NEEDS_DECISION,L2,A6.5-B,graph-data-evidence;license;clinical-benefit,P1,NEEDS_HUMAN_DECISION,graph_population_evidence;benefit_report;fail_closed_behavior,A4: CODE_CONFIRMED schema; no non-zero import evidence
DATA-KG004,diagnosis-engine-service/app/kg-reasoning-engine/path_retriever.py,path_retriever,CLINICAL_KNOWLEDGE,KG_RUNTIME_CODE,PY,py,LEGACY_ACTIVE,diagnosis-engine-service,UNASSIGNED,NO,UNKNOWN,UNKNOWN,HIGH,HIGH,MED,NO,YES,NO,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,,NEEDS_DECISION,L2,A6.5-B,graph-data-evidence;license;clinical-benefit,P0,NEEDS_HUMAN_DECISION,graph_population_evidence;benefit_report;fail_closed_behavior,A4: CODE_CONFIRMED schema; no non-zero import evidence
DATA-KG005,diagnosis-engine-service/app/kg-reasoning-engine/path_injector.py,path_injector,CLINICAL_KNOWLEDGE,KG_RUNTIME_CODE,PY,py,LEGACY_ACTIVE,diagnosis-engine-service,UNASSIGNED,NO,UNKNOWN,UNKNOWN,HIGH,HIGH,MED,NO,YES,NO,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,,NEEDS_DECISION,L2,A6.5-B,graph-data-evidence;license;clinical-benefit,P0,NEEDS_HUMAN_DECISION,graph_population_evidence;benefit_report;fail_closed_behavior,A4: CODE_CONFIRMED schema; no non-zero import evidence
DATA-KG006,diagnosis-engine-service/app/kg-reasoning-engine/kg_reasoning_engine.py,kg_reasoning_engine,CLINICAL_KNOWLEDGE,KG_RUNTIME_CODE,PY,py,LEGACY_ACTIVE,diagnosis-engine-service,UNASSIGNED,NO,UNKNOWN,UNKNOWN,HIGH,HIGH,MED,NO,YES,NO,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,,NEEDS_DECISION,L2,A6.5-B,graph-data-evidence;license;clinical-benefit,P0,NEEDS_HUMAN_DECISION,graph_population_evidence;benefit_report;fail_closed_behavior,A4: CODE_CONFIRMED schema; no non-zero import evidence
WF-001,diagnosis-service/src/main/java/com/aidoctor/diagnosis/service/orchestration/DiagnosisWorkflowOrchestrator.java,DiagnosisWorkflowOrchestrator,WORKFLOW_STATE,WORKFLOW_OR_STATE,JAVA,java/sql,LEGACY_ACTIVE,diagnosis-service,UNASSIGNED,CANDIDATE,UNKNOWN,UNKNOWN,MED,HIGH,HIGH,NO,NO,NO,NO,NO,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,Shared Contracts / State Committer / Observability (future mapping),ADAPT,L3,A6.5-C,a5-contracts;state-committer;phi-review,P0,NEEDS_EVIDENCE,behavior_map;write_path_inventory;fail_closed_matrix,Do not delete before A6.5 validation; A4 already mapped many CDP access paths
WF-002,diagnosis-service/src/main/java/com/aidoctor/diagnosis/agent/AgentLoop.java,AgentLoop,WORKFLOW_STATE,WORKFLOW_OR_STATE,JAVA,java/sql,LEGACY_ACTIVE,diagnosis-service,UNASSIGNED,CANDIDATE,UNKNOWN,UNKNOWN,MED,HIGH,HIGH,NO,NO,NO,NO,NO,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,Shared Contracts / State Committer / Observability (future mapping),ADAPT,L3,A6.5-C,a5-contracts;state-committer;phi-review,P0,NEEDS_EVIDENCE,behavior_map;write_path_inventory;fail_closed_matrix,Do not delete before A6.5 validation; A4 already mapped many CDP access paths
WF-003,diagnosis-service/src/main/java/com/aidoctor/diagnosis/agent/ClinicalAgentBrain.java,ClinicalAgentBrain,WORKFLOW_STATE,WORKFLOW_OR_STATE,JAVA,java/sql,LEGACY_ACTIVE,diagnosis-service,UNASSIGNED,CANDIDATE,UNKNOWN,UNKNOWN,HIGH,HIGH,HIGH,NO,NO,NO,NO,NO,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,Shared Contracts / State Committer / Observability (future mapping),ADAPT,L3,A6.5-C,a5-contracts;state-committer;phi-review,P0,NEEDS_EVIDENCE,behavior_map;write_path_inventory;fail_closed_matrix,Do not delete before A6.5 validation; A4 already mapped many CDP access paths
WF-004,diagnosis-service/src/main/java/com/aidoctor/diagnosis/entity/CDP.java,CDP_entity,WORKFLOW_STATE,WORKFLOW_OR_STATE,JAVA,java/sql,LEGACY_ACTIVE,diagnosis-service,UNASSIGNED,CANDIDATE,UNKNOWN,UNKNOWN,MED,HIGH,HIGH,NO,NO,NO,NO,YES,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,Shared Contracts / State Committer / Observability (future mapping),ADAPT,L3,A6.5-C,a5-contracts;state-committer;phi-review,P0,NEEDS_EVIDENCE,behavior_map;write_path_inventory;fail_closed_matrix,Do not delete before A6.5 validation; A4 already mapped many CDP access paths
WF-005,diagnosis-service/src/main/java/com/aidoctor/diagnosis/entity/CDPVersion.java,CDPVersion_entity,WORKFLOW_STATE,WORKFLOW_OR_STATE,JAVA,java/sql,LEGACY_ACTIVE,diagnosis-service,UNASSIGNED,CANDIDATE,UNKNOWN,UNKNOWN,MED,HIGH,HIGH,NO,NO,NO,NO,YES,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,Shared Contracts / State Committer / Observability (future mapping),ADAPT,L3,A6.5-C,a5-contracts;state-committer;phi-review,P0,NEEDS_EVIDENCE,behavior_map;write_path_inventory;fail_closed_matrix,Do not delete before A6.5 validation; A4 already mapped many CDP access paths
WF-006,diagnosis-service/src/main/java/com/aidoctor/diagnosis/entity/AgentState.java,AgentState_entity,WORKFLOW_STATE,WORKFLOW_OR_STATE,JAVA,java/sql,LEGACY_ACTIVE,diagnosis-service,UNASSIGNED,CANDIDATE,UNKNOWN,UNKNOWN,MED,HIGH,HIGH,NO,NO,NO,NO,YES,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,Shared Contracts / State Committer / Observability (future mapping),ADAPT,L3,A6.5-C,a5-contracts;state-committer;phi-review,P0,NEEDS_EVIDENCE,behavior_map;write_path_inventory;fail_closed_matrix,Do not delete before A6.5 validation; A4 already mapped many CDP access paths
WF-007,diagnosis-service/src/main/java/com/aidoctor/diagnosis/entity/AuditTrail.java,AuditTrail_entity,WORKFLOW_STATE,WORKFLOW_OR_STATE,JAVA,java/sql,LEGACY_ACTIVE,diagnosis-service,UNASSIGNED,CANDIDATE,UNKNOWN,UNKNOWN,MED,HIGH,HIGH,NO,NO,NO,NO,YES,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,Shared Contracts / State Committer / Observability (future mapping),ADAPT,L3,A6.5-C,a5-contracts;state-committer;phi-review,P0,NEEDS_EVIDENCE,behavior_map;write_path_inventory;fail_closed_matrix,Do not delete before A6.5 validation; A4 already mapped many CDP access paths
WF-008,diagnosis-service/src/main/java/com/aidoctor/diagnosis/service/cdp/CDPManager.java,CDPManager,WORKFLOW_STATE,WORKFLOW_OR_STATE,JAVA,java/sql,LEGACY_ACTIVE,diagnosis-service,UNASSIGNED,CANDIDATE,UNKNOWN,UNKNOWN,MED,HIGH,HIGH,NO,NO,NO,NO,YES,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,Shared Contracts / State Committer / Observability (future mapping),ADAPT,L3,A6.5-C,a5-contracts;state-committer;phi-review,P0,NEEDS_EVIDENCE,behavior_map;write_path_inventory;fail_closed_matrix,Do not delete before A6.5 validation; A4 already mapped many CDP access paths
WF-009,diagnosis-service/src/main/java/com/aidoctor/diagnosis/service/agent_state/AgentStateManager.java,AgentStateManager,WORKFLOW_STATE,WORKFLOW_OR_STATE,JAVA,java/sql,LEGACY_ACTIVE,diagnosis-service,UNASSIGNED,CANDIDATE,UNKNOWN,UNKNOWN,MED,HIGH,HIGH,NO,NO,NO,NO,YES,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,Shared Contracts / State Committer / Observability (future mapping),ADAPT,L3,A6.5-C,a5-contracts;state-committer;phi-review,P0,NEEDS_EVIDENCE,behavior_map;write_path_inventory;fail_closed_matrix,Do not delete before A6.5 validation; A4 already mapped many CDP access paths
WF-010,diagnosis-service/src/main/java/com/aidoctor/diagnosis/aspect/ExecutionTraceAspect.java,ExecutionTraceAspect,WORKFLOW_STATE,WORKFLOW_OR_STATE,JAVA,java/sql,LEGACY_ACTIVE,diagnosis-service,UNASSIGNED,CANDIDATE,UNKNOWN,UNKNOWN,MED,HIGH,HIGH,NO,NO,NO,NO,YES,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,Shared Contracts / State Committer / Observability (future mapping),ADAPT,L3,A6.5-C,a5-contracts;state-committer;phi-review,P0,NEEDS_EVIDENCE,behavior_map;write_path_inventory;fail_closed_matrix,Do not delete before A6.5 validation; A4 already mapped many CDP access paths
WF-011,diagnosis-service/src/main/java/com/aidoctor/diagnosis/annotation/TraceExecution.java,TraceExecution,WORKFLOW_STATE,WORKFLOW_OR_STATE,JAVA,java/sql,LEGACY_ACTIVE,diagnosis-service,UNASSIGNED,CANDIDATE,UNKNOWN,UNKNOWN,MED,HIGH,HIGH,NO,NO,NO,NO,YES,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,Shared Contracts / State Committer / Observability (future mapping),ADAPT,L3,A6.5-C,a5-contracts;state-committer;phi-review,P1,NEEDS_EVIDENCE,behavior_map;write_path_inventory;fail_closed_matrix,Do not delete before A6.5 validation; A4 already mapped many CDP access paths
WF-012,diagnosis-service/src/main/java/com/aidoctor/diagnosis/config/FeignTraceInterceptor.java,FeignTraceInterceptor,WORKFLOW_STATE,WORKFLOW_OR_STATE,JAVA,java/sql,LEGACY_ACTIVE,diagnosis-service,UNASSIGNED,CANDIDATE,UNKNOWN,UNKNOWN,MED,HIGH,HIGH,NO,NO,NO,NO,YES,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,Shared Contracts / State Committer / Observability (future mapping),ADAPT,L3,A6.5-C,a5-contracts;state-committer;phi-review,P1,NEEDS_EVIDENCE,behavior_map;write_path_inventory;fail_closed_matrix,Do not delete before A6.5 validation; A4 already mapped many CDP access paths
WF-013,execution-trace-service/src/main/java/com/aidoctor/trace/entity/ExecutionTrace.java,ExecutionTrace_entity,WORKFLOW_STATE,WORKFLOW_OR_STATE,JAVA,java/sql,LEGACY_ACTIVE,diagnosis-service,UNASSIGNED,CANDIDATE,UNKNOWN,UNKNOWN,MED,HIGH,HIGH,NO,NO,NO,NO,YES,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,Shared Contracts / State Committer / Observability (future mapping),ADAPT,L3,A6.5-C,a5-contracts;state-committer;phi-review,P0,NEEDS_EVIDENCE,behavior_map;write_path_inventory;fail_closed_matrix,Do not delete before A6.5 validation; A4 already mapped many CDP access paths
WF-014,diagnosis-service/src/main/resources/db/migration/V1__create_agent_state_and_audit_trail.sql,agent_state_audit_migration,WORKFLOW_STATE,WORKFLOW_OR_STATE,SQL,java/sql,LEGACY_ACTIVE,diagnosis-service,UNASSIGNED,CANDIDATE,UNKNOWN,UNKNOWN,MED,HIGH,HIGH,NO,NO,NO,NO,NO,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,Shared Contracts / State Committer / Observability (future mapping),ADAPT,L3,A6.5-C,a5-contracts;state-committer;phi-review,P1,NEEDS_EVIDENCE,behavior_map;write_path_inventory;fail_closed_matrix,Do not delete before A6.5 validation; A4 already mapped many CDP access paths
