asset_id,asset_path,writeback_source,authority_class,migration_label,coverage_label,runtime_adoption,replacement_status,physical_file,in_e01_board,in_e02_historical_seed,evidence_pointer,notes
MODEL-001,common/aidoctor_llm/llm_client.py,E01_BOARD,NON_CLINICAL_RETAINED,MAP,TECHNICAL_COVERAGE_PRESERVED,TECHNICAL_PATH_PRESERVED,EXISTING_TECHNICAL_PATH,PRESERVED,YES,NO,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/legacy-asset-decommission-register.csv,E02 matrix write-back only. No physical delete. No E02 clinical body read. A6.5 Exit not executed.
MODEL-002,common/aidoctor_llm/config.py,E01_BOARD,NON_CLINICAL_RETAINED,MAP,TECHNICAL_COVERAGE_PRESERVED,TECHNICAL_PATH_PRESERVED,EXISTING_TECHNICAL_PATH,PRESERVED,YES,NO,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/legacy-asset-decommission-register.csv,E02 matrix write-back only. No physical delete. No E02 clinical body read. A6.5 Exit not executed.
MODEL-003,diagnosis-engine-service/app/config/settings.py,E01_BOARD,NON_CLINICAL_RETAINED,MAP,TECHNICAL_COVERAGE_PRESERVED,TECHNICAL_PATH_PRESERVED,EXISTING_TECHNICAL_PATH,PRESERVED,YES,NO,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/legacy-asset-decommission-register.csv,E02 matrix write-back only. No physical delete. No E02 clinical body read. A6.5 Exit not executed.
MODEL-004,diagnosis-engine-service/app/engines/llm_engine.py,E01_BOARD,NON_CLINICAL_RETAINED,MAP,TECHNICAL_COVERAGE_PRESERVED,TECHNICAL_PATH_PRESERVED,EXISTING_TECHNICAL_PATH,PRESERVED,YES,NO,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/legacy-asset-decommission-register.csv,E02 matrix write-back only. No physical delete. No E02 clinical body read. A6.5 Exit not executed.
MODEL-005,diagnosis-engine-service/app/multi-engine-fusion/llm_engine.py,E01_BOARD,NON_CLINICAL_RETAINED,MAP,TECHNICAL_COVERAGE_PRESERVED,TECHNICAL_PATH_PRESERVED,EXISTING_TECHNICAL_PATH,PRESERVED,YES,NO,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/legacy-asset-decommission-register.csv,E02 matrix write-back only. No physical delete. No E02 clinical body read. A6.5 Exit not executed.
MODEL-006,health-state-assessment-service/app/services/nlu/ner_model.py,E01_BOARD,NON_CLINICAL_RETAINED,MAP,TECHNICAL_COVERAGE_PRESERVED,TECHNICAL_PATH_PRESERVED,EXISTING_TECHNICAL_PATH,PRESERVED,YES,NO,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/legacy-asset-decommission-register.csv,E02 matrix write-back only. No physical delete. No E02 clinical body read. A6.5 Exit not executed.
MODEL-007,ocr-service/app/services/ocr_service.py,E01_BOARD,NON_CLINICAL_RETAINED,MAP,TECHNICAL_COVERAGE_PRESERVED,TECHNICAL_PATH_PRESERVED,EXISTING_TECHNICAL_PATH,PRESERVED,YES,NO,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/legacy-asset-decommission-register.csv,E02 matrix write-back only. No physical delete. No E02 clinical body read. A6.5 Exit not executed.
MODEL-008,DRKnows-main/generate_CUI_embedding.py,E01_BOARD,NON_CLINICAL_RETAINED,MAP,TECHNICAL_COVERAGE_PRESERVED,TECHNICAL_PATH_PRESERVED,EXISTING_TECHNICAL_PATH,PRESERVED,YES,NO,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/legacy-asset-decommission-register.csv,E02 matrix write-back only. No physical delete. No E02 clinical body read. A6.5 Exit not executed.
MODEL-009,docker-compose.yml,E01_BOARD,NON_CLINICAL_RETAINED,MAP,TECHNICAL_COVERAGE_PRESERVED,TECHNICAL_PATH_PRESERVED,EXISTING_TECHNICAL_PATH,PRESERVED,YES,NO,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/legacy-asset-decommission-register.csv,E02 matrix write-back only. No physical delete. No E02 clinical body read. A6.5 Exit not executed.
PHI-001,diagnosis-service runtime DB entities CDP/DiagnosisRecord/etc,E01_BOARD,QUARANTINED_PHI,NOT_MIGRATED,NOT_AUTHORITY,NOT_RUNTIME_ADOPTED,GOVERNANCE_PATH_ONLY,PRESERVED,YES,NO,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/legacy-asset-decommission-register.csv,E02 matrix write-back only. No physical delete. No E02 clinical body read. A6.5 Exit not executed.
PHI-002,examination-service uploads/reports/{userId}/,E01_BOARD,QUARANTINED_PHI,NOT_MIGRATED,NOT_AUTHORITY,NOT_RUNTIME_ADOPTED,GOVERNANCE_PATH_ONLY,PRESERVED,YES,NO,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/legacy-asset-decommission-register.csv,E02 matrix write-back only. No physical delete. No E02 clinical body read. A6.5 Exit not executed.
PHI-003,dialog-service Redis key dialog:context:{cdp_id},E01_BOARD,QUARANTINED_PHI,NOT_MIGRATED,NOT_AUTHORITY,NOT_RUNTIME_ADOPTED,GOVERNANCE_PATH_ONLY,PRESERVED,YES,NO,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/legacy-asset-decommission-register.csv,E02 matrix write-back only. No physical delete. No E02 clinical body read. A6.5 Exit not executed.
PHI-004,ocr-service input/output buffers,E01_BOARD,QUARANTINED_PHI,NOT_MIGRATED,NOT_AUTHORITY,NOT_RUNTIME_ADOPTED,GOVERNANCE_PATH_ONLY,PRESERVED,YES,NO,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/legacy-asset-decommission-register.csv,E02 matrix write-back only. No physical delete. No E02 clinical body read. A6.5 Exit not executed.
PHI-005,execution-trace-service ExecutionTrace store,E01_BOARD,QUARANTINED_PHI,NOT_MIGRATED,NOT_AUTHORITY,NOT_RUNTIME_ADOPTED,GOVERNANCE_PATH_ONLY,PRESERVED,YES,NO,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/legacy-asset-decommission-register.csv,E02 matrix write-back only. No physical delete. No E02 clinical body read. A6.5 Exit not executed.
PHI-006,frontend/src/components/cdp-visualization/,E01_BOARD,QUARANTINED_PHI,NOT_MIGRATED,NOT_AUTHORITY,NOT_RUNTIME_ADOPTED,GOVERNANCE_PATH_ONLY,PRESERVED,YES,NO,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/legacy-asset-decommission-register.csv,E02 matrix write-back only. No physical delete. No E02 clinical body read. A6.5 Exit not executed.
PROMPT-001,common/aidoctor_llm/prompt_manager.py,E01_BOARD,LEGACY_CLINICAL,NOT_MIGRATED,NOT_AUTHORITY,NOT_RUNTIME_ADOPTED,FUTURE_REBUILD_REQUIRED,PRESERVED,YES,YES,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/legacy-asset-decommission-register.csv,E02 matrix write-back only. No physical delete. No E02 clinical body read. A6.5 Exit not executed.
PROMPT-002,diagnosis-engine-service/app/utils/prompt_templates.py,E01_BOARD,LEGACY_CLINICAL,NOT_MIGRATED,NOT_AUTHORITY,NOT_RUNTIME_ADOPTED,FUTURE_REBUILD_REQUIRED,PRESERVED,YES,YES,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/legacy-asset-decommission-register.csv,E02 matrix write-back only. No physical delete. No E02 clinical body read. A6.5 Exit not executed.
PROMPT-003,diagnosis-engine-service/app/config/prompt_templates/diagnosis_reasoning.jinja2,E01_BOARD,LEGACY_CLINICAL,NOT_MIGRATED,NOT_AUTHORITY,NOT_RUNTIME_ADOPTED,FUTURE_REBUILD_REQUIRED,PRESERVED,YES,YES,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/legacy-asset-decommission-register.csv,E02 matrix write-back only. No physical delete. No E02 clinical body read. A6.5 Exit not executed.
PROMPT-004,diagnosis-engine-service/app/config/prompt_templates/path_injection.jinja2,E01_BOARD,LEGACY_CLINICAL,NOT_MIGRATED,NOT_AUTHORITY,NOT_RUNTIME_ADOPTED,FUTURE_REBUILD_REQUIRED,PRESERVED,YES,YES,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/legacy-asset-decommission-register.csv,E02 matrix write-back only. No physical delete. No E02 clinical body read. A6.5 Exit not executed.
PROMPT-005,diagnosis-engine-service/app/config/prompt_templates/question_generation.jinja2,E01_BOARD,LEGACY_CLINICAL,NOT_MIGRATED,NOT_AUTHORITY,NOT_RUNTIME_ADOPTED,FUTURE_REBUILD_REQUIRED,PRESERVED,YES,YES,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/legacy-asset-decommission-register.csv,E02 matrix write-back only. No physical delete. No E02 clinical body read. A6.5 Exit not executed.
PROMPT-006,diagnosis-engine-service/app/config/prompt_templates/explanation_generation.jinja2,E01_BOARD,LEGACY_CLINICAL,NOT_MIGRATED,NOT_AUTHORITY,NOT_RUNTIME_ADOPTED,FUTURE_REBUILD_REQUIRED,PRESERVED,YES,YES,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/legacy-asset-decommission-register.csv,E02 matrix write-back only. No physical delete. No E02 clinical body read. A6.5 Exit not executed.
PROMPT-007,diagnosis-engine-service/app/config/prompt_templates/templates.yaml,E01_BOARD,LEGACY_CLINICAL,NOT_MIGRATED,NOT_AUTHORITY,NOT_RUNTIME_ADOPTED,FUTURE_REBUILD_REQUIRED,PRESERVED,YES,YES,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/legacy-asset-decommission-register.csv,E02 matrix write-back only. No physical delete. No E02 clinical body read. A6.5 Exit not executed.
PROMPT-008,health-state-assessment-service/app/services/nlu/prompt_manager.py,E01_BOARD,LEGACY_CLINICAL,NOT_MIGRATED,NOT_AUTHORITY,NOT_RUNTIME_ADOPTED,FUTURE_REBUILD_REQUIRED,PRESERVED,YES,YES,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/legacy-asset-decommission-register.csv,E02 matrix write-back only. No physical delete. No E02 clinical body read. A6.5 Exit not executed.
PROMPT-009,dialog-service/app/utils/prompt_manager.py,E01_BOARD,LEGACY_CLINICAL,NOT_MIGRATED,NOT_AUTHORITY,NOT_RUNTIME_ADOPTED,FUTURE_REBUILD_REQUIRED,PRESERVED,YES,YES,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/legacy-asset-decommission-register.csv,E02 matrix write-back only. No physical delete. No E02 clinical body read. A6.5 Exit not executed.
PROMPT-010,dialog-service/app/core/nlu.py,E01_BOARD,LEGACY_CLINICAL,NOT_MIGRATED,NOT_AUTHORITY,NOT_RUNTIME_ADOPTED,FUTURE_REBUILD_REQUIRED,PRESERVED,YES,YES,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/legacy-asset-decommission-register.csv,E02 matrix write-back only. No physical delete. No E02 clinical body read. A6.5 Exit not executed.
PROMPT-011,explanation-service/app/builders/explanation_generator.py,E01_BOARD,LEGACY_CLINICAL,NOT_MIGRATED,NOT_AUTHORITY,NOT_RUNTIME_ADOPTED,FUTURE_REBUILD_REQUIRED,PRESERVED,YES,YES,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/legacy-asset-decommission-register.csv,E02 matrix write-back only. No physical delete. No E02 clinical body read. A6.5 Exit not executed.
PROMPT-012,docs/refactoring/evidence/phase-a/a2/prompt-inventory.csv,INVENTORY_DURABLE_DISPOSITION,NON_CLINICAL_RETAINED,KEEP_READ_ONLY,TECHNICAL_COVERAGE_PRESERVED,EVIDENCE_ONLY,EXISTING_TECHNICAL_PATH,PRESERVED,NO,YES,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/legacy-asset-decommission-register.csv,E02 matrix write-back only. No physical delete. No E02 clinical body read. A6.5 Exit not executed.
PROMPT-013,docs/AI医生/知识内容提取/提取脚本/merge_hpo_chinese.py,INVENTORY_DURABLE_DISPOSITION,LEGACY_CLINICAL,NOT_MIGRATED,NOT_AUTHORITY,NOT_RUNTIME_ADOPTED,FUTURE_REBUILD_REQUIRED,PRESERVED,NO,YES,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/legacy-asset-decommission-register.csv,E02 matrix write-back only. No physical delete. No E02 clinical body read. A6.5 Exit not executed.
PROMPT-014,docs/AI医生/知识内容提取/提取脚本/parse_and_translate_icpc_xml.py,INVENTORY_DURABLE_DISPOSITION,LEGACY_CLINICAL,NOT_MIGRATED,NOT_AUTHORITY,NOT_RUNTIME_ADOPTED,FUTURE_REBUILD_REQUIRED,PRESERVED,NO,YES,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/legacy-asset-decommission-register.csv,E02 matrix write-back only. No physical delete. No E02 clinical body read. A6.5 Exit not executed.
PROMPT-015,docs/AI医生/知识内容提取/提取脚本/translate_icpc_chinese.py,INVENTORY_DURABLE_DISPOSITION,LEGACY_CLINICAL,NOT_MIGRATED,NOT_AUTHORITY,NOT_RUNTIME_ADOPTED,FUTURE_REBUILD_REQUIRED,PRESERVED,NO,YES,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/legacy-asset-decommission-register.csv,E02 matrix write-back only. No physical delete. No E02 clinical body read. A6.5 Exit not executed.
WF-001,diagnosis-service/src/main/java/com/aidoctor/diagnosis/service/orchestration/DiagnosisWorkflowOrchestrator.java,E01_BOARD,NON_CLINICAL_RETAINED,ADAPT,TECHNICAL_COVERAGE_PRESERVED,TECHNICAL_PATH_PRESERVED,EXISTING_TECHNICAL_PATH,PRESERVED,YES,YES,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/legacy-asset-decommission-register.csv,E02 matrix write-back only. No physical delete. No E02 clinical body read. A6.5 Exit not executed.
WF-002,diagnosis-service/src/main/java/com/aidoctor/diagnosis/agent/AgentLoop.java,E01_BOARD,NON_CLINICAL_RETAINED,ADAPT,TECHNICAL_COVERAGE_PRESERVED,TECHNICAL_PATH_PRESERVED,EXISTING_TECHNICAL_PATH,PRESERVED,YES,YES,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/legacy-asset-decommission-register.csv,E02 matrix write-back only. No physical delete. No E02 clinical body read. A6.5 Exit not executed.
WF-003,diagnosis-service/src/main/java/com/aidoctor/diagnosis/agent/ClinicalAgentBrain.java,E01_BOARD,NON_CLINICAL_RETAINED,ADAPT,NOT_AUTHORITY,NOT_RUNTIME_ADOPTED,TECHNICAL_ADAPT_PRESERVED_CLINICAL_AUTHORITY_REJECTED,PRESERVED,YES,YES,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/legacy-asset-decommission-register.csv,E02 matrix write-back only. No physical delete. No E02 clinical body read. A6.5 Exit not executed.
WF-004,diagnosis-service/src/main/java/com/aidoctor/diagnosis/entity/CDP.java,E01_BOARD,NON_CLINICAL_RETAINED,ADAPT,TECHNICAL_COVERAGE_PRESERVED,TECHNICAL_PATH_PRESERVED,EXISTING_TECHNICAL_PATH,PRESERVED,YES,YES,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/legacy-asset-decommission-register.csv,E02 matrix write-back only. No physical delete. No E02 clinical body read. A6.5 Exit not executed.
WF-005,diagnosis-service/src/main/java/com/aidoctor/diagnosis/entity/CDPVersion.java,E01_BOARD,NON_CLINICAL_RETAINED,ADAPT,TECHNICAL_COVERAGE_PRESERVED,TECHNICAL_PATH_PRESERVED,EXISTING_TECHNICAL_PATH,PRESERVED,YES,YES,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/legacy-asset-decommission-register.csv,E02 matrix write-back only. No physical delete. No E02 clinical body read. A6.5 Exit not executed.
WF-006,diagnosis-service/src/main/java/com/aidoctor/diagnosis/entity/AgentState.java,E01_BOARD,NON_CLINICAL_RETAINED,ADAPT,TECHNICAL_COVERAGE_PRESERVED,TECHNICAL_PATH_PRESERVED,EXISTING_TECHNICAL_PATH,PRESERVED,YES,YES,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/legacy-asset-decommission-register.csv,E02 matrix write-back only. No physical delete. No E02 clinical body read. A6.5 Exit not executed.
WF-007,diagnosis-service/src/main/java/com/aidoctor/diagnosis/entity/AuditTrail.java,E01_BOARD,NON_CLINICAL_RETAINED,ADAPT,TECHNICAL_COVERAGE_PRESERVED,TECHNICAL_PATH_PRESERVED,EXISTING_TECHNICAL_PATH,PRESERVED,YES,YES,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/legacy-asset-decommission-register.csv,E02 matrix write-back only. No physical delete. No E02 clinical body read. A6.5 Exit not executed.
WF-008,diagnosis-service/src/main/java/com/aidoctor/diagnosis/service/cdp/CDPManager.java,E01_BOARD,NON_CLINICAL_RETAINED,ADAPT,TECHNICAL_COVERAGE_PRESERVED,TECHNICAL_PATH_PRESERVED,EXISTING_TECHNICAL_PATH,PRESERVED,YES,YES,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/legacy-asset-decommission-register.csv,E02 matrix write-back only. No physical delete. No E02 clinical body read. A6.5 Exit not executed.
WF-009,diagnosis-service/src/main/java/com/aidoctor/diagnosis/service/agent_state/AgentStateManager.java,E01_BOARD,NON_CLINICAL_RETAINED,ADAPT,TECHNICAL_COVERAGE_PRESERVED,TECHNICAL_PATH_PRESERVED,EXISTING_TECHNICAL_PATH,PRESERVED,YES,YES,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/legacy-asset-decommission-register.csv,E02 matrix write-back only. No physical delete. No E02 clinical body read. A6.5 Exit not executed.
WF-010,diagnosis-service/src/main/java/com/aidoctor/diagnosis/aspect/ExecutionTraceAspect.java,E01_BOARD,NON_CLINICAL_RETAINED,ADAPT,TECHNICAL_COVERAGE_PRESERVED,TECHNICAL_PATH_PRESERVED,EXISTING_TECHNICAL_PATH,PRESERVED,YES,YES,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/legacy-asset-decommission-register.csv,E02 matrix write-back only. No physical delete. No E02 clinical body read. A6.5 Exit not executed.
WF-011,diagnosis-service/src/main/java/com/aidoctor/diagnosis/annotation/TraceExecution.java,E01_BOARD,NON_CLINICAL_RETAINED,ADAPT,TECHNICAL_COVERAGE_PRESERVED,TECHNICAL_PATH_PRESERVED,EXISTING_TECHNICAL_PATH,PRESERVED,YES,YES,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-e01-disposition-board.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-clinical-non-adoption-strategy.md;docs/refactoring/plans/phase-a/a6-5/legacy-asset-decommission-register.csv,E02 matrix write-back only. No physical delete. No E02 clinical body read. A6.5 Exit not executed.
